UDI,Target,Product,type,Air,Process,Rotationa2,Torque,Too2
8090,0,255269,2,300.1,311.3,1676,30.3,151
8091,0,255270,2,300.1,311.4,1910,23,153
8092,0,255271,2,300.2,311.6,1375,56.9,155
8093,0,122952,1,300.2,311.6,1513,40.8,157
8094,0,255273,2,300.2,311.6,1511,35.7,160
8095,0,337508,3,300.2,311.6,1662,28.8,162
8096,0,255275,2,300.2,311.7,1493,48.3,167
8097,0,122956,1,300.2,311.7,1555,37.4,169
8098,0,255277,2,300.3,311.7,1452,41.5,172
8099,0,255278,2,300.2,311.6,1500,39,174
8100,0,255279,2,300.2,311.7,1603,30.5,176
8101,0,255280,2,300.3,311.7,1682,27.8,178
8102,0,255281,2,300.3,311.8,1567,37.7,180
8103,0,255282,2,300.3,311.8,1413,46,182
8104,0,122963,1,300.3,311.9,1429,41.6,184
8105,0,255284,2,300.3,311.9,1692,31.5,187
8106,0,255285,2,300.4,311.9,1476,48.7,189
8107,0,122966,1,300.4,312,1596,30.4,191
8108,0,337521,3,300.3,311.9,1390,49,194
8109,0,122968,1,300.3,311.8,1607,33.7,199
8110,0,255289,2,300.3,311.7,1821,26.3,202
8111,0,337524,3,300.3,311.8,2141,18.5,204
8112,1,122971,1,300.4,311.8,1553,33.1,209
8113,0,122972,1,300.4,311.8,1442,45.1,0
8114,0,255293,2,300.4,311.7,1459,45.6,3
8115,0,337528,3,300.4,311.8,2496,13.5,5
8116,0,255295,2,300.4,311.8,1367,57.2,10
8117,0,255296,2,300.3,311.8,2004,19.6,12
8118,0,255297,2,300.3,311.7,1406,47.5,14
8119,0,255298,2,300.3,311.8,1548,33,16
8120,0,255299,2,300.3,311.7,1333,55.2,18
8121,0,255300,2,300.2,311.6,1767,26.4,20
8122,0,255301,2,300.2,311.6,1827,27,22
8123,0,122982,1,300.2,311.6,1533,46.4,24
8124,0,337537,3,300.2,311.5,1515,36.8,27
8125,0,255304,2,300.2,311.4,1568,41,32
8126,0,255305,2,300.2,311.4,1452,47.8,34
8127,0,255306,2,300.2,311.4,1433,37.9,36
8128,0,122987,1,300.1,311.3,1650,33.8,38
8129,0,255308,2,300.1,311.4,1629,31.3,41
8130,0,255309,2,300,311.3,1520,39.2,43
8131,0,337544,3,300,311.2,1393,43.1,45
8132,0,337545,3,299.9,311.2,1364,49.6,50
8133,0,122992,1,299.9,311.3,1389,50,55
8134,0,255313,2,299.8,311.1,1466,46.1,58
8135,0,255314,2,299.7,311.1,1650,32.4,60
8136,0,255315,2,299.6,311,1554,36.3,62
8137,0,122996,1,299.6,310.9,1474,39.7,64
8138,0,337551,3,299.5,310.8,1600,32.4,67
8139,0,255318,2,299.5,310.8,1356,54.9,72
8140,0,255319,2,299.5,310.8,1571,38.2,74
8141,0,255320,2,299.6,310.9,1658,28,76
8142,0,255321,2,299.6,310.8,1393,49.9,78
8143,0,123002,1,299.7,311,1448,49.8,80
8144,0,255323,2,299.7,310.9,1477,40.4,83
8145,0,123004,1,299.7,311,1506,42.7,85
8146,0,123005,1,299.7,310.9,1685,32.1,88
8147,0,255326,2,299.6,310.9,1533,31.8,91
8148,0,255327,2,299.5,310.8,1447,41,93
8149,0,123008,1,299.5,310.7,1488,39.5,95
8150,0,123009,1,299.6,310.8,1427,50.4,98
8151,0,123010,1,299.5,310.7,1424,41.3,101
8152,0,255331,2,299.5,310.7,1472,40.9,104
8153,0,255332,2,299.5,310.7,1438,45.7,106
8154,0,255333,2,299.6,310.8,1507,42.4,108
8155,0,255334,2,299.6,310.7,1393,52.1,110
8156,0,255335,2,299.5,310.8,1283,52.4,112
8157,0,255336,2,299.6,310.8,1644,30.9,114
8158,0,255337,2,299.6,310.8,1498,46.9,116
8159,0,255338,2,299.6,310.8,1400,40.8,118
8160,0,337573,3,299.6,310.9,1679,31.2,120
8161,0,123020,1,299.7,311.1,1618,30.3,125
8162,0,337575,3,299.6,311,1714,30.2,128
8163,0,255342,2,299.6,311,1574,35,133
8164,0,255343,2,299.7,311.1,1574,36.4,135
8165,0,255344,2,299.6,310.9,1472,40.9,137
8166,0,255345,2,299.6,311,1552,33.2,139
8167,0,255346,2,299.7,311.1,1603,31.4,141
8168,0,337581,3,299.7,311.1,1353,47.1,143
8169,0,255348,2,299.7,311.1,1690,30.6,148
8170,0,123029,1,299.8,311.2,1745,26.3,150
8171,0,255350,2,299.9,311.3,1522,45.7,153
8172,0,337585,3,300,311.4,1641,34.5,155
8173,0,255352,2,299.9,311.4,1596,28.9,160
8174,0,337587,3,299.9,311.4,1497,37,162
8175,0,255354,2,299.9,311.3,1371,52.3,167
8176,0,123035,1,299.9,311.3,1445,41.2,169
8177,0,255356,2,299.8,311.2,1564,40,172
8178,0,255357,2,299.7,311.1,1439,44.9,174
8179,0,255358,2,299.7,311.2,1352,52.1,176
8180,0,255359,2,299.8,311.3,1560,35.4,178
8181,0,123040,1,299.7,311.2,1616,42.3,180
8182,0,255361,2,299.7,311.2,1835,23.7,183
8183,0,123042,1,299.7,311.1,1649,32.7,185
8184,0,255363,2,299.8,311.1,1452,47.3,188
8185,0,255364,2,299.8,311.1,2144,17.7,190
8186,0,255365,2,299.7,311.1,1554,41,192
8187,0,255366,2,299.7,311,1827,25.4,194
8188,0,255367,2,299.6,310.9,1448,46.3,196
8189,0,123048,1,299.6,310.9,1530,38.8,198
8190,0,255369,2,299.7,311,1983,21,201
8191,0,123050,1,299.7,310.9,1620,37.2,203
8192,0,123051,1,299.6,310.9,1630,29.8,206
8193,1,255372,2,299.6,310.9,1229,65.2,209
8194,0,255373,2,299.5,310.8,1873,22.3,211
8195,0,255374,2,299.4,310.7,1426,45.7,213
8196,1,255375,2,299.4,310.8,1376,53.9,215
8197,0,255376,2,299.4,310.8,1622,33.6,217
8198,0,123057,1,299.4,310.7,1492,45.7,219
8199,0,123058,1,299.3,310.7,1374,48.9,222
8200,1,255379,2,299.2,310.7,1737,27,225
8201,0,255380,2,299.3,310.8,1426,42.4,0
8202,0,123061,1,299.3,310.9,1826,25.1,2
8203,0,255382,2,299.3,310.9,1669,32.4,5
8204,0,123063,1,299.4,310.9,1473,40.1,7
8205,0,255384,2,299.4,310.9,1751,27.8,10
8206,0,123065,1,299.4,310.9,1446,47.3,12
8207,0,255386,2,299.3,310.8,1483,43.5,15
8208,0,255387,2,299.2,310.7,1535,42.6,17
8209,0,255388,2,299.2,310.7,1477,44,19
8210,0,255389,2,299.3,310.8,1391,46.9,21
8211,0,337624,3,299.2,310.7,1636,29.4,23
8212,0,255391,2,299.2,310.6,1675,33.3,28
8213,0,337626,3,299.2,310.5,1329,48.9,30
8214,0,123073,1,299.2,310.5,1548,33.5,35
8215,0,255394,2,299.2,310.5,1391,45.8,38
8216,0,255395,2,299.1,310.5,1437,43.1,40
8217,0,255396,2,299.2,310.6,1370,61.9,42
8218,0,255397,2,299.1,310.6,1577,37.1,44
8219,0,255398,2,299.1,310.5,1485,37.8,46
8220,0,255399,2,299,310.4,1504,34.3,48
8221,0,123080,1,298.9,310.3,1551,35.2,50
8222,0,123081,1,299.1,310.5,1428,43,53
8223,0,255402,2,299,310.5,1755,27.9,56
8224,0,255403,2,299.1,310.5,1329,54.9,58
8225,0,255404,2,299.1,310.5,1496,35.2,60
8226,0,255405,2,299.1,310.5,1532,36.6,62
8227,0,255406,2,299.1,310.5,1389,61.4,64
8228,0,123087,1,299.1,310.4,1524,51.4,66
8229,0,123088,1,299.1,310.4,1422,49.3,69
8230,0,255409,2,299.1,310.5,1739,27.4,72
8231,0,255410,2,299.1,310.5,1736,26.9,74
8232,0,255411,2,299.1,310.5,1419,48.8,76
8233,0,255412,2,299.1,310.6,1326,49.7,78
8234,0,123093,1,299.1,310.6,1449,43.2,80
8235,0,255414,2,299.2,310.6,1534,39.7,83
8236,0,123095,1,299.2,310.6,1443,50.9,85
8237,0,255416,2,299.2,310.6,1498,41.1,88
8238,0,255417,2,299.1,310.6,1796,26,90
8239,0,255418,2,299.1,310.4,1519,45.3,92
8240,0,255419,2,299,310.4,1339,49.6,94
8241,0,255420,2,299,310.4,1483,41.5,96
8242,0,123101,1,298.9,310.2,2099,20,98
8243,0,123102,1,299,310.3,1689,29.7,101
8244,0,337657,3,299.1,310.4,1369,54.5,104
8245,0,255424,2,299,310.4,1512,38.8,109
8246,1,123105,1,299,310.3,1303,68.6,111
8247,0,255426,2,299,310.3,1552,39.9,114
8248,0,255427,2,299,310.4,1713,28,116
8249,0,255428,2,298.9,310.3,1456,44.1,118
8250,0,255429,2,299,310.4,1524,39.8,120
8251,0,123110,1,299,310.4,1394,45.2,122
8252,0,255431,2,299,310.4,1981,21.2,125
8253,0,255432,2,299,310.4,1565,36.1,127
8254,0,255433,2,299.1,310.4,1657,31,129
8255,0,123114,1,299,310.4,1625,37.1,131
8256,0,255435,2,299,310.4,1606,31.1,134
8257,0,337670,3,299,310.5,1336,56.8,136
8258,0,123117,1,299,310.6,1587,34.2,141
8259,0,255438,2,299.1,310.6,1602,39.7,144
8260,0,255439,2,299.1,310.5,1471,38.4,146
8261,0,337674,3,299.1,310.6,1332,48,148
8262,0,337675,3,299.2,310.6,1434,48.4,153
8263,0,255442,2,299.1,310.6,1921,23.9,158
8264,0,337677,3,299.2,310.6,1704,30.6,160
8265,0,123124,1,299.1,310.6,1397,49.5,165
8266,0,337679,3,299.1,310.6,1791,28,168
8267,0,255446,2,299.1,310.6,1818,24.1,173
8268,0,255447,2,299.2,310.7,1540,36.3,175
8269,0,123128,1,299.2,310.8,1502,39.8,177
8270,0,337683,3,299.2,310.8,1761,30.4,180
8271,0,123130,1,299.1,310.8,1517,38.4,185
8272,0,255451,2,299.1,310.7,1309,51.1,188
8273,0,255452,2,298.9,310.6,1363,52.6,190
8274,0,123133,1,299,310.6,1787,22.2,192
8275,0,255454,2,298.9,310.5,1640,29.2,195
8276,0,123135,1,298.9,310.6,1720,25.3,197
8277,0,255456,2,298.8,310.5,1384,52.8,200
8278,0,337691,3,298.8,310.5,1294,55.8,202
8279,0,255458,2,298.8,310.5,1464,46.4,207
8280,0,255459,2,298.8,310.6,1803,25.4,209
8281,0,255460,2,298.8,310.6,1602,39.1,211
8282,0,337695,3,298.9,310.6,1519,38.8,213
8283,0,123142,1,298.9,310.7,1638,33.6,218
8284,0,337697,3,298.9,310.6,1615,33,221
8285,0,255464,2,298.8,310.6,1651,33.3,0
8286,0,255465,2,298.9,310.6,1387,52.7,2
8287,0,123146,1,298.8,310.5,1678,32.8,4
8288,0,255467,2,298.9,310.6,1585,38.1,7
8289,0,123148,1,298.8,310.6,1640,33.8,9
8290,0,255469,2,298.9,310.6,1406,43.8,12
8291,0,123150,1,298.9,310.6,1679,35.8,14
8292,0,255471,2,298.9,310.5,1717,26.9,17
8293,0,337706,3,298.9,310.5,1429,39.9,19
8294,0,123153,1,298.9,310.4,1533,44.4,24
8295,0,123154,1,298.9,310.5,1525,38.5,27
8296,0,255475,2,298.9,310.4,1739,26.3,30
8297,0,255476,2,298.9,310.3,1436,39,32
8298,0,123157,1,298.8,310.2,1595,33.1,34
8299,0,337712,3,298.7,310.1,1435,45.6,37
8300,0,255479,2,298.7,310,1637,31.8,42
8301,0,255480,2,298.7,310.1,1558,37.6,44
8302,0,123161,1,298.7,310.1,1644,34.1,46
8303,0,255482,2,298.7,310.1,1641,31.1,49
8304,0,255483,2,298.8,310.2,1504,41,51
8305,0,123164,1,298.7,310.1,1506,50.7,53
8306,0,337719,3,298.8,310.1,1380,44,56
8307,0,123166,1,298.7,310.1,1549,42.5,61
8308,1,123167,1,298.7,310.1,1402,69.7,64
8309,0,255488,2,298.7,310.1,1401,45.3,67
8310,0,123169,1,298.7,310,1459,40.2,69
8311,0,255490,2,298.7,309.9,1465,39.7,72
8312,0,123171,1,298.8,310,1295,52.7,74
8313,0,123172,1,298.8,310,1529,38.5,77
8314,0,123173,1,298.8,310,1484,44.9,80
8315,0,255494,2,298.8,309.9,1739,30.6,83
8316,0,337729,3,298.7,309.8,1422,40.7,85
8317,0,255496,2,298.8,309.8,1463,40,90
8318,0,255497,2,298.7,309.7,1667,30.4,92
8319,0,337732,3,298.7,309.7,1565,39.3,94
8320,0,255499,2,298.7,309.7,1393,45.7,99
8321,0,123180,1,298.8,309.7,1453,47.7,101
8322,0,255501,2,298.8,309.6,1442,50,104
8323,0,255502,2,298.7,309.6,1364,44.9,106
8324,0,337737,3,298.7,309.5,1453,40.4,108
8325,0,123184,1,298.7,309.5,1394,46,113
8326,0,123185,1,298.7,309.5,1500,38.8,116
8327,0,337740,3,298.6,309.5,1523,34.2,119
8328,0,123187,1,298.7,309.6,1254,57.1,124
8329,0,255508,2,298.6,309.5,1325,52.2,127
8330,0,255509,2,298.8,309.7,1424,49.6,129
8331,0,255510,2,298.8,309.7,1505,39,131
8332,0,123191,1,298.8,309.7,1392,48.7,133
8333,0,255512,2,298.8,309.7,1529,44,136
8334,0,123193,1,298.8,309.7,1477,48.5,138
8335,0,123194,1,298.8,309.7,1459,47.3,141
8336,0,123195,1,299,309.8,2240,15.9,144
8337,0,255516,2,298.9,309.7,1449,48.8,147
8338,0,123197,1,298.8,309.7,1589,35.3,149
8339,0,255518,2,298.8,309.7,1740,28.5,152
8340,0,123199,1,298.8,309.7,1499,40.3,154
8341,0,123200,1,298.8,309.7,1480,38.1,157
8342,0,255521,2,298.8,309.7,1751,29.6,160
8343,0,255522,2,298.7,309.7,1510,40.6,162
8344,0,337757,3,298.8,309.8,1437,48.2,164
8345,0,255524,2,298.8,309.7,1609,40.4,169
8346,0,337759,3,298.8,309.8,1490,35.9,171
8347,0,255526,2,298.7,309.7,1601,35.7,176
8348,0,255527,2,298.7,309.6,1665,31.1,178
8349,0,123208,1,298.7,309.6,1452,42.7,180
8350,0,123209,1,298.7,309.5,1487,33.6,183
8351,0,123210,1,298.7,309.6,1382,48.1,186
8352,0,123211,1,298.7,309.6,1686,26.2,189
8353,0,255532,2,298.6,309.6,1491,36.9,192
8354,0,255533,2,298.7,309.6,1442,55.6,194
8355,0,255534,2,298.6,309.6,1390,50.3,196
8356,0,255535,2,298.7,309.6,1502,46.7,198
8357,0,123216,1,298.6,309.6,1344,59.4,200
8358,1,255537,2,298.5,309.5,1385,46.3,203
8359,0,255538,2,298.7,309.7,1547,37.4,0
8360,0,123219,1,298.6,309.6,1525,42.4,2
8361,0,255540,2,298.6,309.6,1540,35.8,5
8362,0,255541,2,298.6,309.5,1450,44.3,7
8363,0,255542,2,298.6,309.6,1353,62.5,9
8364,0,255543,2,298.8,309.7,1582,45,11
8365,0,255544,2,298.9,309.8,1396,49,13
8366,0,123225,1,298.8,309.8,1551,36.6,15
8367,0,123226,1,298.9,309.8,1836,22.8,18
8368,0,255547,2,298.9,309.8,1390,49.9,21
8369,0,255548,2,298.9,309.8,1534,42.1,23
8370,0,255549,2,298.8,309.7,1953,20.6,25
8371,0,255550,2,298.8,309.8,1634,33.6,27
8372,0,255551,2,298.7,309.7,1881,21.7,29
8373,0,123232,1,298.8,309.7,1448,44.8,31
8374,0,123233,1,298.7,309.7,1362,50.5,34
8375,0,255554,2,298.8,309.7,1225,63.4,37
8376,0,123235,1,298.8,309.6,1384,48.2,39
8377,0,255556,2,298.8,309.8,1334,49.3,42
8378,0,255557,2,298.8,309.7,1336,50.3,44
8379,0,123238,1,298.8,309.9,1331,61.6,46
8380,0,255559,2,298.8,309.9,1629,31.9,49
8381,0,255560,2,298.9,310,1776,25.7,51
8382,0,337795,3,298.8,310,1530,38.3,53
8383,0,255562,2,298.9,310,1719,27.3,58
8384,0,123243,1,298.8,309.9,1495,35.2,60
8385,0,255564,2,298.8,309.7,1450,43.1,63
8386,0,337799,3,298.8,309.8,1563,38.8,65
8387,0,123246,1,298.9,309.9,1501,37.1,70
8388,0,255567,2,298.8,309.9,1351,47.2,73
8389,0,255568,2,298.9,309.9,1365,46.5,75
8390,0,255569,2,298.8,309.9,1525,39.7,77
8391,0,123250,1,298.8,309.8,1288,61.9,79
8392,0,255571,2,298.6,309.6,1423,42.7,82
8393,0,123252,1,298.5,309.6,1502,39.4,84
8394,0,255573,2,298.5,309.5,1428,43.5,87
8395,0,123254,1,298.6,309.5,1566,38.1,89
8396,0,123255,1,298.5,309.5,1483,44.8,92
8397,0,337810,3,298.6,309.6,1593,33.3,95
8398,0,255577,2,298.5,309.6,1724,26.4,100
8399,1,255578,2,298.5,309.7,2617,12.1,102
8400,0,255579,2,298.6,309.7,1294,59.4,104
8401,0,255580,2,298.6,309.6,1533,40.7,106
8402,0,337815,3,298.5,309.4,1671,31.8,108
8403,0,255582,2,298.5,309.5,1370,52.4,113
8404,0,255583,2,298.5,309.6,1462,45.1,115
8405,0,255584,2,298.4,309.5,1545,36.6,117
8406,0,123265,1,298.4,309.5,1484,41.7,119
8407,0,123266,1,298.4,309.5,1344,45.3,122
8408,0,255587,2,298.4,309.5,1357,50.1,125
8409,0,123268,1,298.5,309.6,1572,33,127
8410,0,255589,2,298.5,309.6,1861,26.9,130
8411,0,255590,2,298.5,309.5,1548,44.5,132
8412,0,255591,2,298.6,309.8,1496,37.7,134
8413,0,123272,1,298.6,309.7,1314,49.7,136
8414,0,123273,1,298.6,309.7,1422,49.7,139
8415,0,255594,2,298.6,309.8,1842,20.1,142
8416,0,123275,1,298.7,309.9,1434,53,144
8417,0,123276,1,298.8,310.1,1585,31.3,147
8418,0,337831,3,298.8,310.1,1704,30.7,150
8419,0,255598,2,298.9,310.2,1971,23.2,155
8420,0,255599,2,299,310.3,1431,39.9,157
8421,0,255600,2,298.9,310.4,1546,37.7,159
8422,0,255601,2,298.9,310.3,1496,36.3,161
8423,0,337836,3,298.9,310.3,1243,63,163
8424,0,255603,2,299,310.4,1452,46.2,168
8425,0,255604,2,299.1,310.6,1380,44.7,170
8426,0,255605,2,299.2,310.6,1567,38.4,172
8427,0,255606,2,299.1,310.5,1628,35.9,174
8428,0,255607,2,299.1,310.4,1505,46.1,176
8429,0,123288,1,299,310.3,1827,28,178
8430,0,255609,2,299,310.3,1577,40,181
8431,0,255610,2,298.9,310.2,1304,57.2,183
8432,0,337845,3,298.9,310.1,1324,54.6,185
8433,0,255612,2,298.8,310,1537,39.9,190
8434,0,123293,1,298.8,310.1,1501,48.7,192
8435,0,123294,1,298.7,309.9,1654,29.1,195
8436,0,123295,1,298.7,310,1519,38.1,198
8437,0,255616,2,298.7,309.9,1371,51.3,201
8438,1,255617,2,298.7,309.8,1181,65.9,203
8439,0,255618,2,298.6,309.8,1469,42.8,205
8440,0,255619,2,298.6,309.8,1637,34.6,207
8441,0,255620,2,298.6,309.8,1370,56,0
8442,0,255621,2,298.6,309.9,1630,30.6,2
8443,0,255622,2,298.6,310,1517,39,4
8444,0,123303,1,298.6,309.9,1668,32.3,6
8445,0,123304,1,298.6,309.9,1818,24.9,9
8446,0,123305,1,298.6,310,1541,36.9,12
8447,0,255626,2,298.5,309.9,1482,42.1,15
8448,0,255627,2,298.6,310.1,1439,49.9,17
8449,0,255628,2,298.5,310,1492,41.2,19
8450,0,255629,2,298.4,309.9,1725,27.8,21
8451,0,255630,2,298.4,310,1559,44.2,23
8452,0,255631,2,298.5,310,1435,42.5,25
8453,0,123312,1,298.6,310,1512,37.5,27
8454,0,255633,2,298.6,309.9,1564,37.1,30
8455,0,255634,2,298.6,310,1522,40.3,32
8456,0,255635,2,298.6,309.9,1356,59.5,34
8457,0,255636,2,298.6,309.9,1556,38.6,36
8458,0,255637,2,298.6,309.9,1393,45.5,38
8459,0,255638,2,298.7,309.9,1753,26.8,40
8460,0,255639,2,298.7,309.9,1651,29.5,42
8461,0,255640,2,298.7,309.9,1372,54.7,44
8462,0,255641,2,298.7,309.9,1446,43.3,46
8463,0,123322,1,298.7,309.8,1501,44.7,48
8464,0,123323,1,298.7,309.9,1411,45.1,51
8465,0,337878,3,298.6,309.7,1672,27.5,54
8466,0,123325,1,298.7,309.8,1475,40.5,59
8467,0,255646,2,298.7,309.8,1469,38.4,62
8468,0,255647,2,298.6,309.8,1704,28.3,64
8469,0,337882,3,298.6,309.7,1463,39.1,66
8470,0,123329,1,298.6,309.7,1280,64.1,71
8471,0,255650,2,298.7,309.9,1464,38,74
8472,0,255651,2,298.6,309.8,1332,46.4,76
8473,0,255652,2,298.5,309.7,1634,37.8,78
8474,0,123333,1,298.6,309.8,1430,43.1,80
8475,0,123334,1,298.5,309.7,1523,44.6,83
8476,0,123335,1,298.5,309.7,1557,37.7,86
8477,0,255656,2,298.5,309.6,1585,32.2,89
8478,0,337891,3,298.5,309.6,1579,33.5,91
8479,0,123338,1,298.5,309.7,1354,60.8,96
8480,0,255659,2,298.6,309.7,1627,33.4,99
8481,0,255660,2,298.4,309.6,1477,35.6,101
8482,0,123341,1,298.3,309.4,1595,29,103
8483,0,255662,2,298.4,309.5,1520,38.1,106
8484,0,255663,2,298.3,309.4,1618,31.5,108
8485,0,255664,2,298.4,309.5,1397,50.3,110
8486,0,255665,2,298.4,309.5,1450,47.9,112
8487,0,123346,1,298.5,309.5,1501,40.2,114
8488,0,255667,2,298.4,309.4,1392,50.1,117
8489,0,255668,2,298.4,309.4,1385,43.2,119
8490,0,255669,2,298.4,309.4,1461,46.3,121
8491,0,123350,1,298.5,309.6,1364,58.7,123
8492,0,255671,2,298.5,309.5,1579,38.6,126
8493,0,123352,1,298.4,309.5,1514,38.8,128
8494,0,123353,1,298.3,309.5,1560,36.9,131
8495,0,255674,2,298.3,309.5,1542,36.7,134
8496,0,255675,2,298.3,309.4,1668,27.1,136
8497,0,123356,1,298.3,309.4,1816,22.6,138
8498,0,123357,1,298.3,309.4,1509,34.2,141
8499,0,255678,2,298.4,309.6,1479,37.8,144
8500,0,255679,2,298.4,309.6,1655,30.2,146
8501,0,255680,2,298.3,309.5,1711,30.3,148
8502,0,255681,2,298.4,309.7,1581,34.6,150
8503,0,337916,3,298.6,309.8,1279,55.9,152
8504,0,255683,2,298.5,309.8,1468,40.9,157
8505,0,255684,2,298.4,309.7,1419,41.3,159
8506,0,255685,2,298.4,309.7,1530,38.6,161
8507,1,255686,2,298.4,309.6,1710,27.3,163
8508,0,255687,2,298.4,309.7,1518,39.8,165
8509,0,123368,1,298.4,309.7,1679,33.3,167
8510,0,123369,1,298.4,309.7,1870,22.5,170
8511,0,255690,2,298.3,309.7,1484,44.3,173
8512,0,255691,2,298.4,309.7,1457,44.2,175
8513,0,337926,3,298.3,309.6,1546,36.2,177
8514,0,123373,1,298.2,309.5,1478,36.5,182
8515,0,255694,2,298.2,309.4,1447,47.1,185
8516,0,255695,2,298.2,309.4,1443,45.4,187
8517,0,255696,2,298.3,309.6,1527,30.9,189
8518,0,123377,1,298.3,309.6,1469,54.8,191
8519,0,123378,1,298.3,309.6,1681,27.1,194
8520,0,255699,2,298.3,309.6,1420,44.1,197
8521,0,123380,1,298.3,309.5,1543,49.9,199
8522,0,255701,2,298.4,309.5,1376,50.4,202
8523,0,337936,3,298.3,309.4,1631,29.8,0
8524,0,337937,3,298.3,309.3,1529,41.7,5
8525,0,255704,2,298.3,309.4,1468,46.2,10
8526,0,255705,2,298.3,309.4,1378,52.3,12
8527,0,255706,2,298.3,309.3,1401,51.9,14
8528,0,255707,2,298.4,309.3,1531,37.4,16
8529,0,255708,2,298.4,309.3,1512,35.8,18
8530,0,123389,1,298.5,309.4,1522,47.4,20
8531,0,123390,1,298.5,309.3,1615,31.8,23
8532,0,255711,2,298.6,309.3,1449,46.5,26
8533,0,255712,2,298.6,309.4,1315,55.5,28
8534,0,123393,1,298.6,309.4,1465,41.1,30
8535,0,123394,1,298.6,309.5,1404,43.3,33
8536,0,255715,2,298.6,309.5,1547,44.8,36
8537,0,123396,1,298.6,309.5,1426,45.4,38
8538,0,255717,2,298.6,309.5,1730,30.2,41
8539,0,255718,2,298.5,309.4,1548,37.7,43
8540,0,255719,2,298.5,309.4,1517,40.2,45
8541,0,255720,2,298.6,309.5,1687,29.3,47
8542,0,255721,2,298.5,309.5,1738,25.2,49
8543,0,337956,3,298.4,309.4,1512,35.3,51
8544,0,123403,1,298.5,309.4,1365,48.7,56
8545,0,337958,3,298.5,309.4,2011,21,59
8546,0,255725,2,298.4,309.3,1806,27.6,64
8547,0,255726,2,298.4,309.3,1716,28.4,66
8548,0,123407,1,298.4,309.4,1666,24.3,68
8549,0,255728,2,298.5,309.4,1578,36.3,71
8550,0,255729,2,298.3,309.3,1558,37.2,73
8551,0,255730,2,298.3,309.2,1456,45.5,75
8552,0,123411,1,298.2,309.1,1457,49,77
8553,0,255732,2,298.2,309.1,1467,44.5,80
8554,0,123413,1,298.1,309,1661,38.2,82
8555,0,255734,2,298.1,309,1592,33.9,85
8556,0,255735,2,298.2,309,1596,37.2,87
8557,0,255736,2,298.2,309,1489,40.6,89
8558,0,255737,2,298.3,309,1471,48.3,91
8559,0,123418,1,298.3,309,1505,41.3,93
8560,0,255739,2,298.3,309,1519,40,96
8561,0,255740,2,298.3,309,1408,45.4,98
8562,0,255741,2,298.2,308.9,1332,44.4,100
8563,0,255742,2,298.1,308.9,1351,52.4,102
8564,0,255743,2,298,308.9,1500,36.7,104
8565,0,123424,1,298,308.7,1614,30.7,106
8566,0,255745,2,298,308.8,1489,36.5,109
8567,0,123426,1,297.9,308.7,1751,26.6,111
8568,0,255747,2,298,308.7,1511,45.8,114
8569,0,255748,2,297.9,308.6,1691,29.6,116
8570,0,255749,2,297.9,308.6,1757,27.5,118
8571,0,337984,3,297.9,308.7,1545,35.9,120
8572,0,255751,2,297.9,308.6,2262,15.7,125
8573,0,123432,1,297.7,308.5,1559,35.2,127
8574,0,255753,2,297.6,308.4,1626,32.4,130
8575,0,255754,2,297.6,308.3,1424,53.9,132
8576,0,123435,1,297.6,308.3,1648,29.1,134
8577,0,255756,2,297.6,308.3,1523,39.5,137
8578,0,255757,2,297.6,308.3,1502,43.2,139
8579,0,255758,2,297.5,308.2,1489,40.7,141
8580,0,123439,1,297.4,308.1,1620,31.2,143
8581,0,255760,2,297.5,308.1,1631,30.6,146
8582,0,123441,1,297.5,308,1429,45.8,148
8583,1,123442,1,297.5,308.1,1334,72,151
8584,0,255763,2,297.4,308,1423,38,154
8585,0,255764,2,297.4,307.9,1390,47.7,156
8586,0,123445,1,297.4,307.9,1338,48.5,158
8587,0,338000,3,297.3,307.9,1461,37.5,161
8588,0,123447,1,297.4,307.9,1627,34.3,166
8589,0,255768,2,297.3,307.8,1385,44.4,169
8590,0,123449,1,297.3,307.8,1538,48,171
8591,0,255770,2,297.4,307.9,1557,35.5,174
8592,0,255771,2,297.4,307.9,1606,33.4,176
8593,0,123452,1,297.5,308,1430,44.5,178
8594,0,123453,1,297.4,308,1601,34.6,181
8595,0,255774,2,297.4,308,1356,51.9,184
8596,0,123455,1,297.5,308.2,1624,30.9,186
8597,0,255776,2,297.5,308.2,1327,56.5,189
8598,0,255777,2,297.6,308.3,1410,47,191
8599,0,255778,2,297.6,308.3,1478,42.3,193
8600,0,255779,2,297.6,308.4,1460,40.3,195
8601,0,255780,2,297.5,308.3,1435,40.3,197
8602,0,338015,3,297.4,308.2,1359,46.9,199
8603,0,255782,2,297.4,308.1,1729,31.7,204
8604,0,338017,3,297.3,308,1384,49.1,206
8605,0,255784,2,297.4,308.2,1297,52.1,211
8606,0,255785,2,297.5,308.4,1633,33.3,213
8607,0,123466,1,297.5,308.4,1505,37.2,215
8608,0,255787,2,297.5,308.4,1433,50,218
8609,1,255788,2,297.4,308.4,1369,50.6,220
8610,1,255789,2,297.4,308.3,1475,40.5,222
8611,0,255790,2,297.4,308.3,1561,38.3,0
8612,0,255791,2,297.4,308.3,1472,45.5,2
8613,0,255792,2,297.5,308.4,1441,44.5,4
8614,0,123473,1,297.5,308.5,1401,50.5,6
8615,0,255794,2,297.5,308.5,1691,33.1,9
