NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Count,User_Score
0.01,0.01,0,0,0.03,0.01,0.01,0.01,0.01
0,0,0.02,0,0.03,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.03,75,14,6,7.7
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0,0.03,84,30,104,8.7
0,0.02,0,0,0.03,59,4,19,6.6
0,0.02,0,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,57,13,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,63,29,34,6.1
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0,0.03,70,12,8,6.4
0.01,0.01,0,0,0.03,53,32,10,6.7
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.03,68,4,4,9.3
0.01,0.01,0,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.03,74,9,24,7.3
0,0.02,0,0,0.03,46,9,46,4.7
0.02,0,0,0,0.03,33,4,4,2.5
0.02,0.01,0,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0,0.03,0.01,0.01,6,7.8
0,0.02,0,0,0.03,72,11,261,7.5
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.03,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0,0.03,0.01,0.01,26,3.2
0,0.02,0,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0,0.03,80,48,327,6.8
0.02,0.01,0,0,0.03,72,8,7,7.4
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0.01,0.03,65,5,24,6.4
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.03,0.01,0.01,5,1.2
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.03,62,26,9,7.3
0.02,0,0,0,0.03,31,7,0.01,0.01
0,0.02,0,0.01,0.03,72,4,15,8.3
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.03,62,5,0.01,0.01
0,0.02,0,0,0.03,63,15,87,6.3
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,60,4,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,6,2
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0,0.03,73,16,222,7.9
0.02,0.02,0,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.03,57,6,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0,0.03,85,49,229,8.6
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.03,89,27,329,8.6
0.01,0.01,0,0,0.03,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.03,52,13,9,5.3
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,69,4,0.01,0.01
0.02,0,0,0,0.03,78,24,31,7.7
0.02,0.01,0,0,0.03,73,9,0.01,0.01
0,0.02,0,0.01,0.03,0.01,0.01,13,6.8
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0,0.03,0.01,0.01,6,7.5
0,0.02,0,0,0.03,80,51,163,7.9
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.03,0.01,0.01,5,6.6
0,0,0.02,0,0.03,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0,0.03,54,6,11,6.2
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,13,8.8
0.02,0,0,0,0.03,45,9,4,7.3
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0,0.03,74,31,46,8.4
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,65,16,17,4.6
0,0,0.02,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0.02,0,0,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0,0.03,0,0.03,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,78,35,257,6.2
0,0.02,0,0,0.02,75,25,80,8.7
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,11,8.2
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,67,15,7,6.1
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,71,28,67,6.8
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,62,21,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,8,3.9
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,57,24,42,6.7
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,26,8,6,3.7
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,51,9,10,7.2
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,58,22,81,7.1
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,60,25,4,8
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,70,19,8,8
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,78,20,20,7.8
0,0.02,0,0,0.02,90,6,56,6.3
0.02,0.01,0,0,0.02,48,4,4,5.5
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,51,21,6,6
0,0.02,0,0,0.02,73,6,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,53,7,0.01,0.01
0.02,0.01,0,0,0.02,58,7,0.01,0.01
0.02,0,0,0,0.02,71,27,38,7.1
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,56,6,6,7.7
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,82,46,569,6.5
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,86,12,39,8.6
0,0.02,0,0,0.02,72,15,55,8.7
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,12,5.8
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,86,54,374,7.9
0,0.02,0,0.01,0.02,76,9,18,6.9
0,0.02,0,0,0.02,71,29,23,8.3
0.02,0.01,0,0,0.02,65,11,4,5.3
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,66,13,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,30,4,5,4.2
0.02,0.01,0,0,0.02,71,28,27,9.2
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,7,7.6
0.01,0.01,0,0,0.02,66,19,44,7.7
0.02,0.01,0,0,0.02,80,8,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,40,12,8,5.4
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,71,6,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,71,6,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,66,14,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,63,19,0.01,0.01
0.02,0,0,0,0.02,51,24,14,7.6
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,52,13,34,7.9
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,35,10,6,4
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,45,8.6
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,47,11,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,39,8,5,2.2
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,60,7,0.01,0.01
0.02,0,0,0,0.02,60,16,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,76,50,183,7.9
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,31,22,67,4.4
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,6,8.7
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,45,11,46,6.7
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,59,8,11,7.1
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,73,10,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0.01,0,0,0.02,62,8,16,8.4
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,70,17,39,5.7
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,66,34,695,6.2
0.02,0,0,0,0.02,62,12,5,6.4
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,4,6.5
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,63,27,95,4.3
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,73,24,14,5.8
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,67,8,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,78,20,185,7.3
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,84,20,92,7.3
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,49,9,0.01,0.01
0,0.02,0,0,0.02,78,11,58,8
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,73,20,5,7.4
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,79,22,131,7.9
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,73,17,21,8.2
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,90,7,37,8.6
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,78,9,12,8.3
0.02,0.01,0,0,0.02,77,20,19,8.1
0.02,0,0,0,0.02,58,29,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,62,11,9,9.1
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,67,5,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,5,0.6
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,59,44,52,8.6
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,71,11,5,7.4
0.02,0,0,0,0.02,71,29,22,7.6
0,0.02,0,0,0.02,84,21,44,8.6
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,8,5.5
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,54,20,5,7.4
0,0.02,0,0,0.02,71,11,12,7.8
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,79,8,134,6.4
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,73,19,171,6.9
0.02,0,0,0,0.02,39,11,61,3.1
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,7,4.3
0.02,0,0,0,0.02,71,9,0.01,0.01
0,0.02,0,0,0.02,68,24,42,6.7
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,62,27,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,48,15,4,5.5
0.01,0.01,0,0,0.02,38,9,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,79,15,63,7.2
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,78,11,187,7.8
0,0.02,0,0,0.02,79,18,124,8.1
0,0.02,0,0,0.02,62,8,46,5.4
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,40,17,5,7
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,43,7,38,2.6
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,5,8
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,36,4,20,3.9
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,10,8
0.02,0,0,0,0.02,69,18,9,8.4
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,89,58,3725,9.2
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,53,11,8,4.5
0.02,0,0,0,0.02,46,7,6,7.7
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,5,8.8
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,60,14,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,70,15,9,7.4
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,58,11,4,6.5
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,57,20,9,7.7
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,57,9,0.01,0.01
0,0.02,0,0,0.02,67,16,86,6.7
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,4,6.3
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,81,26,400,7.3
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,57,17,5,6
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,63,11,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,63,4,0.01,0.01
0.02,0,0,0,0.02,64,6,0.01,0.01
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0.02,0,0,0.02,85,41,381,8.3
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,68,20,0.01,0.01
0,0.02,0,0,0.02,81,27,223,8.1
0,0.02,0,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,19,6,25,2.8
0,0.02,0,0,0.02,81,62,285,7.6
0,0.02,0,0,0.02,77,15,36,6.8
0.02,0,0,0,0.02,0.01,0.01,0.01,0.01
0.02,0,0,0,0.02,67,28,49,5.7
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0,0,0.02,0,0.02,0.01,0.01,0.01,0.01
0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.01
