ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
5472,F,Road,6,4,306,4,low,M,9,1595
10997,C,Ship,5,4,242,5,low,F,4,1155
4951,D,Ship,3,3,165,4,medium,M,3,4235
4906,B,Road,3,2,162,3,medium,M,6,4505
4154,F,Ship,3,4,134,3,low,F,9,4436
4545,A,Ship,6,4,265,4,low,F,9,1511
9382,B,Ship,5,3,242,4,medium,F,8,4410
6657,A,Ship,4,2,185,3,medium,M,1,5338
9998,F,Flight,5,5,180,2,high,M,5,4585
1694,F,Ship,6,1,183,2,low,M,57,3966
9041,C,Flight,5,1,158,4,medium,F,4,5687
9660,F,Ship,6,5,286,4,medium,F,3,1773
10049,C,Ship,3,1,171,4,medium,F,6,5398
9847,D,Road,5,5,246,3,medium,F,7,5167
8333,C,Road,6,3,246,4,medium,F,8,1741
5967,A,Ship,4,5,270,5,low,F,1,1187
231,A,Ship,3,1,146,2,low,F,54,1528
2868,F,Road,5,4,157,4,low,F,65,1951
8426,F,Ship,3,1,195,3,medium,F,3,5961
2708,F,Ship,2,1,200,3,medium,M,34,2199
805,D,Road,3,4,130,2,medium,F,42,1213
5857,D,Ship,3,4,203,2,low,M,9,5735
8909,C,Flight,6,2,290,4,medium,M,1,1111
4981,D,Ship,3,1,165,3,high,F,10,4208
3155,C,Flight,4,1,223,3,low,F,8,4974
5871,A,Road,3,1,133,3,medium,M,6,5464
4173,A,Ship,3,3,166,3,high,M,6,5089
8345,C,Road,6,1,302,4,low,F,1,1622
1550,F,Ship,4,1,134,3,medium,F,37,1818
8282,F,Ship,4,5,256,4,low,F,8,5244
2443,D,Road,4,3,271,2,medium,M,22,2595
8657,C,Ship,$7,5,265,4,low,F,1,1601
6089,C,Ship,5,1,148,3,low,F,5,5790
8940,F,Ship,4,3,208,3,medium,F,7,4525
277,D,Flight,4,2,136,3,low,F,65,1962
8444,F,Ship,4,1,243,3,high,F,5,5989
654,F,Ship,3,1,157,2,high,M,19,1898
93,A,Ship,4,4,175,2,medium,F,7,1188
4726,B,Ship,4,1,194,3,medium,F,6,5282
1446,F,Ship,3,4,254,3,high,M,53,3538
4958,F,Ship,6,4,151,3,low,F,10,5414
7897,D,Ship,3,3,242,3,medium,F,8,5915
2611,D,Flight,4,2,214,3,medium,F,20,2009
8377,D,Ship,4,5,248,4,low,F,2,4427
276,F,Flight,5,5,115,5,low,F,26,1692
1360,B,Road,5,5,263,2,medium,M,59,3238
1845,A,Ship,3,4,198,2,medium,F,20,2266
1186,B,Ship,2,3,176,5,low,M,29,1254
7279,D,Ship,3,1,204,4,medium,F,6,5926
1937,C,Ship,3,5,199,2,low,M,46,2728
8057,C,Road,5,3,258,3,medium,F,1,5719
6257,C,Ship,6,4,255,4,low,M,7,1869
4714,B,Ship,4,5,264,3,low,F,10,5972
19,D,Ship,5,5,239,3,high,M,18,2495
6559,D,Road,5,5,222,5,low,F,4,1311
5929,D,Ship,5,2,244,5,medium,F,7,5515
477,A,Ship,4,2,149,3,medium,M,26,1863
6220,B,Ship,6,5,258,4,low,M,5,1966
5834,F,Ship,4,2,252,4,low,F,3,4956
572,F,Ship,4,1,132,3,low,M,63,1901
782,F,Ship,2,4,122,2,low,F,32,1213
3806,F,Ship,2,1,203,4,medium,F,4,4145
6703,D,Road,6,4,116,3,low,M,6,4649
8826,F,Ship,2,1,258,5,low,M,10,1221
4580,F,Ship,4,3,142,3,medium,F,6,5930
5184,F,Road,2,2,150,3,low,F,6,5854
4199,C,Ship,4,3,200,4,medium,F,7,4953
2718,F,Road,4,5,159,3,low,M,2,1048
7313,C,Ship,2,3,197,2,medium,F,2,4277
10457,C,Ship,5,4,217,6,medium,M,6,1483
1934,F,Flight,4,2,219,3,low,M,2,3402
2316,F,Road,4,5,135,2,high,F,22,1195
1226,F,Road,3,1,135,2,medium,M,7,1316
1856,F,Ship,5,5,247,10,medium,F,61,2206
9196,B,Flight,5,1,236,5,low,M,8,1441
6771,A,Ship,3,2,137,3,low,F,4,5617
4768,B,Ship,4,1,194,3,medium,F,9,5804
3451,D,Ship,4,3,246,3,low,F,5,5118
3075,A,Ship,3,2,255,2,low,M,18,3732
9040,B,Flight,2,1,199,2,low,F,10,5345
6653,C,Ship,3,4,235,2,low,F,10,4575
601,D,Ship,6,3,133,5,medium,M,32,1367
8314,B,Ship,$7,4,289,4,low,M,1,1657
6670,B,Ship,3,1,266,5,low,M,1,5459
10911,A,Ship,5,5,264,8,high,F,10,5759
9747,A,Ship,4,5,196,3,low,F,4,5610
7675,D,Flight,5,4,242,5,medium,F,2,1717
6647,C,Ship,5,1,161,2,medium,F,10,4108
3299,C,Flight,5,4,243,3,medium,M,4,4420
7568,F,Ship,3,1,251,2,low,F,7,5368
8419,D,Ship,5,1,224,3,low,M,7,5870
8586,F,Ship,6,4,222,8,low,F,1,5808
3426,F,Flight,4,5,219,3,medium,M,6,5957
6080,F,Ship,2,5,167,3,medium,M,8,4605
8646,F,Flight,4,4,225,5,low,F,1,1476
3627,A,Ship,4,3,227,3,medium,F,10,5491
2147,C,Ship,3,3,133,6,low,F,10,1686
6538,B,Ship,6,4,279,4,low,F,1,1246
6432,F,Road,3,1,201,6,medium,M,10,5077
4400,F,Flight,4,4,165,6,low,F,5,4640
18,F,Ship,5,5,227,3,medium,M,36,3952
9766,B,Ship,4,4,155,2,medium,F,6,5942
3673,D,Road,4,1,251,3,low,F,4,4374
7078,B,Ship,4,1,192,4,high,M,5,4142
3754,B,Ship,3,4,181,2,medium,F,4,4629
4242,F,Road,4,2,212,3,low,F,3,4555
10249,D,Road,3,1,159,2,medium,M,5,4906
7037,C,Ship,4,2,223,3,medium,F,7,5977
242,F,Ship,2,4,140,3,low,F,33,1278
3532,B,Ship,2,1,163,3,low,F,3,5873
10741,D,Ship,4,3,192,4,low,F,3,1406
7378,B,Road,3,5,166,2,medium,M,6,4523
5492,F,Flight,4,4,196,5,low,F,6,4258
9995,C,Road,2,1,135,4,medium,F,8,5001
10891,D,Ship,4,3,188,4,medium,M,7,4024
10901,C,Ship,5,5,196,4,medium,M,8,4604
6132,F,Ship,5,5,270,3,low,F,9,5807
9468,F,Flight,3,4,191,3,medium,F,10,4667
5589,A,Ship,4,4,189,4,medium,F,9,5838
6915,A,Ship,5,2,226,5,medium,M,5,1659
9600,F,Flight,4,1,149,3,low,M,2,4499
4598,F,Ship,4,4,197,3,low,F,7,5099
3437,C,Flight,2,3,160,2,high,M,3,4409
4918,B,Road,4,5,244,4,medium,F,2,5365
1021,D,Ship,3,4,166,3,medium,M,43,1095
2158,B,Ship,3,5,208,3,low,F,41,3977
8009,C,Ship,6,2,282,4,low,M,1,1857
1287,A,Ship,2,2,192,2,low,F,8,3127
1208,F,Road,3,1,100,3,low,F,17,1129
4565,C,Ship,6,3,310,4,low,F,2,1817
7465,D,Ship,6,5,290,4,low,M,6,1929
3053,C,Ship,5,4,168,3,low,M,34,1779
8008,B,Ship,$7,1,308,4,medium,M,7,1841
5378,F,Ship,5,1,170,4,high,M,6,5258
2942,F,Ship,2,3,160,4,low,F,53,1850
8598,F,Ship,5,1,226,5,medium,M,3,1409
1761,A,Road,4,3,152,2,medium,M,18,1537
7364,F,Ship,4,4,163,3,medium,M,7,4463
8370,F,Flight,4,1,222,2,low,F,10,4714
10982,F,Ship,5,2,251,6,low,M,10,1196
7925,C,Road,3,4,142,4,medium,M,5,4429
2721,A,Road,4,3,210,3,low,M,3,2742
1351,D,Road,4,1,202,3,high,M,59,2563
4779,A,Road,4,1,245,2,low,M,5,5324
5899,D,Flight,4,3,190,5,low,F,8,4736
8120,F,Ship,4,1,261,4,medium,F,10,4632
387,A,Road,3,1,251,3,medium,M,42,3698
6534,F,Ship,4,2,206,7,high,M,7,5479
520,B,Ship,3,1,215,3,medium,F,2,3873
2114,F,Ship,6,4,164,5,low,M,20,1555
660,F,Road,5,3,138,2,low,M,13,1056
634,B,Ship,2,3,164,2,low,M,56,1491
2066,F,Flight,3,1,265,3,medium,M,11,2194
7091,C,Ship,2,5,264,3,medium,F,3,4320
2041,D,Road,5,3,110,5,low,M,21,1011
2121,A,Ship,5,4,177,2,low,M,14,1735
5042,F,Ship,6,2,301,5,medium,F,3,1586
7781,C,Ship,2,3,219,4,low,F,9,4086
2880,F,Flight,4,1,195,2,medium,M,19,2878
6945,A,Ship,3,5,155,4,low,F,1,4432
6238,B,Ship,3,3,238,2,medium,F,4,4206
866,F,Ship,6,1,168,5,high,F,65,1601
2623,D,Ship,5,3,149,3,medium,F,43,1005
3463,D,Ship,3,4,271,2,medium,M,6,4218
2809,D,Ship,3,2,146,4,low,M,13,1790
8791,D,Ship,3,3,182,4,low,F,2,4746
4136,F,Ship,3,2,156,3,medium,M,2,4681
525,A,Road,5,2,154,3,low,M,40,1238
197,C,Ship,2,2,135,3,low,M,15,1339
2614,B,Flight,4,2,273,5,medium,F,6,2126
412,B,Flight,3,4,200,2,medium,M,14,3528
6165,A,Flight,3,5,151,3,low,F,1,4088
6971,C,Road,4,3,206,2,low,M,9,5076
10363,D,Ship,3,3,217,3,low,F,6,4887
5577,A,Ship,3,1,144,3,low,F,8,5221
1233,A,Flight,4,2,166,3,low,M,5,1610
2394,F,Ship,4,3,158,3,low,M,18,1036
3359,C,Ship,3,4,205,8,medium,M,1,4977
6871,D,Ship,6,3,260,4,low,F,10,1140
4147,D,Ship,4,3,261,3,medium,F,2,4028
3483,A,Ship,3,5,216,4,low,F,3,4934
5139,A,Ship,4,2,136,2,medium,F,7,4305
6579,A,Flight,2,1,164,5,low,F,8,1886
3393,A,Ship,4,3,296,2,medium,F,9,1523
3694,B,Road,5,5,168,3,low,M,6,4096
8652,F,Ship,6,2,279,4,medium,F,4,1148
8297,C,Ship,3,2,215,4,high,M,2,4673
6634,B,Ship,4,3,237,3,medium,F,8,5045
1627,D,Road,5,2,240,7,medium,F,57,2708
7661,C,Road,4,4,222,3,medium,M,4,5857
1090,B,Road,3,1,112,5,medium,F,41,1249
4363,D,Road,4,3,217,2,medium,F,2,5442
8970,F,Ship,2,3,260,2,low,F,1,4547
6262,B,Ship,4,1,265,6,low,F,9,1753
8218,B,Flight,5,3,171,3,medium,F,7,4994
2362,B,Ship,3,2,165,3,low,F,19,1111
6026,F,Flight,5,3,267,5,low,M,6,1119
301,D,Ship,5,3,127,3,low,F,43,1446
7366,B,Ship,5,5,258,4,high,F,5,4562
9103,D,Ship,4,4,226,5,low,M,1,1761
4501,D,Road,2,5,170,5,low,F,10,5621
9762,F,Ship,4,3,103,2,low,M,4,5146
3101,C,Ship,5,1,195,3,low,M,37,3690
9494,F,Ship,4,5,241,4,medium,F,10,4126
8036,F,Ship,4,4,256,5,high,M,1,1927
9177,A,Flight,5,5,233,6,medium,F,4,1924
5007,A,Ship,3,4,165,3,high,M,10,4910
7800,F,Road,3,5,234,2,medium,F,1,4455
3488,F,Ship,4,3,249,3,medium,F,6,5657
1470,F,Ship,3,3,167,3,medium,F,42,1363
10998,F,Ship,5,2,223,6,medium,M,2,1210
7770,F,Ship,$7,4,310,4,low,M,6,1003
8067,A,Road,3,1,256,4,low,M,6,4814
8941,D,Ship,4,2,185,2,medium,F,3,5356
2574,F,Ship,3,5,165,3,medium,M,33,1500
7827,A,Ship,4,2,136,4,medium,M,9,5038
9739,D,Flight,4,1,161,3,low,M,1,4789
2027,C,Ship,4,2,265,3,low,F,41,3498
7913,C,Ship,3,3,167,2,low,M,6,5101
10424,F,Flight,3,3,252,2,high,M,1,5707
1400,F,Ship,5,2,165,2,medium,F,18,1918
1436,F,Ship,6,5,100,4,medium,F,3,1440
2549,C,Ship,3,1,143,6,medium,M,2,1323
4847,C,Ship,5,4,267,2,low,M,7,5292
9419,C,Ship,5,4,238,6,low,M,6,1850
10309,D,Ship,3,5,209,3,medium,M,8,5591
7881,A,Ship,2,2,220,3,low,M,1,5289
376,B,Ship,3,5,262,2,low,F,53,3275
7485,A,Ship,5,2,232,5,medium,F,10,1916
92,F,Ship,5,5,286,3,low,F,18,3163
5417,C,Ship,3,1,202,3,medium,F,9,4322
524,F,Road,3,1,155,3,medium,F,47,1193
5793,A,Ship,5,1,240,5,medium,M,1,1200
9811,D,Ship,3,1,232,2,low,F,3,4562
9961,D,Ship,6,5,254,4,high,F,10,1217
4146,F,Ship,2,5,123,4,medium,M,8,4042
7799,C,Road,4,4,169,3,medium,M,5,5743
9046,B,Flight,4,2,199,3,low,M,4,4070
6284,F,Road,5,1,231,5,low,M,10,1418
4203,A,Ship,3,2,168,3,medium,M,2,4231
4749,A,Ship,5,3,199,10,medium,F,1,5865
6394,B,Ship,5,1,173,2,low,F,4,4242
4355,C,Ship,5,3,198,4,medium,M,2,5316
3374,F,Ship,3,4,186,2,medium,F,9,5841
6326,F,Ship,3,4,237,3,low,M,1,5980
1513,D,Flight,5,3,171,3,medium,M,62,1304
6202,B,Ship,4,4,251,2,medium,F,6,4376
2069,C,Flight,5,4,178,7,medium,F,36,1179
2454,F,Road,4,5,184,3,low,F,64,3812
1363,D,Road,4,5,233,3,medium,F,43,3856
3490,B,Ship,3,1,244,4,medium,M,6,4734
6329,C,Ship,5,5,137,2,low,M,8,5111
1018,B,Ship,3,3,148,2,low,M,42,1950
10872,F,Ship,3,5,205,4,low,F,9,4819
10427,C,Flight,5,4,217,2,low,M,2,5469
8551,D,Ship,4,2,232,5,medium,F,4,1783
8165,C,Ship,2,3,129,5,medium,M,3,5444
10726,B,Ship,5,5,240,5,low,M,8,1750
8372,F,Flight,5,4,254,3,low,F,4,5611
1815,A,Ship,5,4,260,3,low,M,43,2143
10217,C,Ship,5,1,271,5,low,F,4,1557
7425,A,Ship,6,2,257,4,medium,M,2,1012
6910,B,Ship,6,4,299,4,low,F,9,1817
8871,A,Ship,5,3,239,5,low,M,10,1784
8604,F,Ship,6,5,308,4,low,M,4,1202
4724,F,Ship,4,3,140,3,low,M,1,4453
10182,F,Ship,6,1,267,4,low,M,9,1146
3119,C,Ship,2,4,182,4,medium,M,1,3624
1367,C,Flight,4,5,138,3,low,F,64,1708
29,C,Ship,2,3,234,4,low,M,44,3134
3886,B,Ship,3,3,104,5,low,F,5,4643
10507,D,Ship,4,5,200,4,low,F,1,4885
8719,D,Ship,5,1,149,3,low,F,9,5173
5720,F,Ship,3,1,239,8,high,M,6,5023
5631,A,Flight,5,5,175,6,medium,F,2,4995
7962,F,Flight,$7,1,308,4,medium,M,5,1705
3937,D,Ship,3,5,137,2,low,F,6,5709
4436,F,Ship,3,3,261,4,medium,F,7,4542
3706,B,Flight,3,2,269,2,medium,F,1,4978
8200,B,Road,5,4,180,4,medium,F,7,4200
3021,A,Flight,3,3,253,4,medium,F,57,2489
1706,F,Ship,3,2,262,3,low,M,54,3150
10271,C,Flight,4,5,157,3,medium,M,10,5898
692,F,Flight,5,5,140,3,high,F,42,1384
7257,A,Flight,5,4,154,2,medium,M,10,5670
1149,A,Ship,3,1,140,2,medium,F,55,1339
6832,B,Road,5,1,168,2,low,F,10,4240
1354,B,Road,3,2,158,3,medium,F,39,1512
9740,F,Flight,3,4,143,3,low,M,10,5261
870,F,Ship,3,1,196,3,low,F,64,2911
1319,C,Ship,2,3,159,3,medium,M,62,1124
8564,F,Ship,3,2,177,2,high,M,9,4648
10808,F,Road,5,5,223,6,medium,F,10,1711
10504,B,Ship,5,5,244,3,medium,M,7,4078
1864,B,Ship,4,1,192,3,medium,F,29,3347
1062,F,Ship,4,2,199,3,low,M,64,2470
9551,C,Ship,6,5,204,3,medium,M,7,4119
8403,A,Ship,4,1,186,3,low,F,6,4758
7183,D,Ship,4,4,184,3,low,M,4,1330
10169,C,Ship,4,4,258,2,medium,F,5,4562
253,D,Road,2,1,157,3,low,M,58,1930
5616,F,Flight,2,3,223,3,low,F,9,5653
1524,F,Flight,3,5,202,2,low,F,4,3372
10937,C,Road,5,3,257,5,medium,M,8,1981
8974,B,Ship,5,1,160,4,medium,M,5,5841
2022,F,Ship,4,5,246,6,low,M,64,2271
522,F,Road,4,5,149,2,medium,M,56,1141
3589,D,Ship,4,3,185,10,high,M,1,4973
9237,A,Ship,5,4,209,4,low,F,10,5461
10912,B,Ship,4,5,227,10,low,M,7,4403
6510,F,Ship,5,5,265,5,medium,M,1,1568
5456,F,Road,3,5,256,2,medium,F,9,5750
2340,F,Flight,5,1,198,2,medium,F,37,3025
7944,F,Flight,4,5,173,4,low,M,7,4978
4738,B,Ship,4,1,188,2,low,M,6,5894
1422,F,Ship,5,5,167,3,low,F,53,1564
9886,B,Ship,5,1,275,5,low,M,6,1156
3066,F,Ship,3,3,243,3,medium,F,27,2052
1962,F,Ship,2,3,117,2,medium,M,36,1210
5987,C,Ship,5,2,265,3,low,M,8,5447
881,C,Ship,2,4,194,6,medium,F,39,3770
10559,C,Flight,3,5,214,2,medium,F,4,4077
313,D,Ship,3,3,140,3,medium,M,51,1046
9013,D,Ship,5,2,141,2,medium,F,1,4287
220,B,Ship,3,5,270,3,low,M,60,3885
8156,F,Ship,3,3,224,3,medium,F,5,4214
3386,F,Ship,5,3,250,3,medium,M,4,4343
734,F,Ship,4,4,197,7,medium,F,22,2065
1295,C,Ship,4,3,190,3,medium,F,2,2125
3296,F,Flight,3,5,125,2,low,M,5,4933
6212,F,Ship,5,4,241,2,medium,F,7,4413
10078,B,Ship,4,2,162,3,low,M,7,5614
4684,B,Ship,4,4,171,2,low,M,4,4962
2385,A,Ship,4,5,260,3,medium,M,59,3951
8153,C,Ship,4,5,254,3,medium,F,3,4404
2224,B,Ship,4,1,97,2,high,M,15,1836
7685,C,Flight,5,2,265,4,low,F,7,4883
1472,F,Ship,5,2,243,2,medium,F,4,3681
4539,A,Ship,3,1,219,8,low,M,2,5334
7715,C,Ship,5,2,228,5,low,M,6,1726
5259,A,Ship,$7,3,310,4,medium,M,8,1860
2510,F,Ship,5,1,235,2,low,M,27,2451
7222,B,Ship,3,1,268,4,medium,F,4,5006
1176,F,Ship,3,1,263,3,low,M,25,3689
8296,B,Ship,3,3,174,2,low,F,1,5556
7693,D,Ship,5,2,146,7,low,M,7,5204
9896,F,Ship,6,1,155,5,medium,F,8,4882
6747,A,Ship,4,5,202,3,medium,M,8,5416
10313,C,Ship,3,5,236,3,medium,F,1,5220
5755,D,Flight,6,4,305,4,low,F,7,1172
7210,B,Ship,6,3,265,5,medium,M,10,1897
1583,C,Ship,3,3,143,3,low,M,64,1630
7915,D,Ship,3,2,163,2,low,F,5,5021
3849,A,Flight,3,4,224,2,low,M,8,4162
7587,A,Ship,5,1,238,6,medium,M,10,5508
1651,D,Flight,4,2,203,5,low,F,20,3098
5895,A,Flight,4,3,142,2,low,F,5,5502
1920,F,Flight,3,3,161,3,low,F,24,1920
6604,B,Ship,5,3,221,6,medium,F,3,1960
10404,F,Road,4,4,264,6,medium,F,6,1748
346,B,Ship,5,1,264,3,low,M,6,2882
10240,B,Ship,5,2,218,3,low,M,4,5363
7432,B,Ship,3,2,166,2,medium,M,6,4765
8124,F,Ship,3,5,152,4,medium,M,2,4809
8298,F,Ship,4,1,270,10,medium,F,5,5494
6344,F,Ship,4,3,275,5,low,M,2,4622
7906,B,Ship,3,2,139,3,medium,M,4,5531
5386,B,Ship,3,2,238,4,low,F,7,5254
633,A,Ship,4,3,171,4,low,F,55,1539
3563,C,Flight,3,1,203,3,medium,F,3,4137
2974,B,Ship,5,3,213,2,high,F,27,2581
5067,A,Flight,4,2,236,3,medium,M,9,4725
5116,B,Ship,3,2,207,3,medium,F,1,4369
461,C,Ship,4,1,202,3,medium,F,18,3940
10688,F,Flight,2,4,258,3,medium,M,7,5736
1235,C,Flight,2,3,280,4,low,M,17,3555
10349,C,Ship,5,4,187,4,medium,F,1,4147
1350,F,Road,2,4,257,6,low,M,5,3986
4573,D,Ship,3,2,182,2,low,M,10,4391
1298,F,Ship,4,4,158,2,medium,M,15,1030
1302,F,Ship,4,4,247,3,low,M,55,2361
6512,F,Ship,5,2,222,5,low,F,5,1329
5162,F,Ship,4,3,130,3,medium,F,3,4317
1658,F,Flight,4,5,236,7,medium,F,44,3808
6398,F,Ship,4,3,250,3,high,F,4,5272
4992,F,Ship,6,2,243,4,low,M,9,1258
1840,B,Ship,3,2,188,3,medium,M,3,3837
6477,A,Ship,3,2,261,8,low,F,3,5171
430,B,Ship,5,1,205,2,medium,M,27,3569
4687,D,Ship,4,2,190,6,high,M,5,4139
3290,F,Flight,2,5,172,2,low,M,7,4649
10314,F,Ship,3,2,229,6,medium,F,3,5689
180,F,Ship,5,5,255,4,medium,M,3,3440
2597,C,Road,3,5,189,3,low,F,61,2203
9225,A,Ship,3,1,178,4,medium,M,9,5727
8169,A,Ship,5,5,193,4,medium,M,8,5714
986,F,Ship,6,1,172,6,high,F,50,1052
4891,D,Ship,3,4,232,3,low,F,6,4050
5505,A,Ship,6,2,282,4,medium,M,8,1553
10311,A,Ship,4,4,163,3,low,M,8,4921
9165,A,Road,4,2,232,5,medium,M,3,1197
123,A,Road,4,2,160,3,low,M,64,1714
2268,F,Ship,5,4,281,4,medium,F,40,3381
1067,C,Ship,3,4,165,2,low,M,48,1706
428,F,Flight,5,4,197,4,low,F,40,3303
9173,C,Road,6,1,308,4,low,F,7,1260
1535,C,Ship,3,5,169,2,low,F,20,1021
5578,B,Ship,3,1,242,6,low,M,10,5493
8494,B,Flight,3,1,267,2,low,M,7,4486
4875,A,Ship,4,4,238,5,low,M,1,4753
6269,C,Ship,5,5,249,4,medium,M,2,1727
4272,F,Ship,3,1,140,3,low,M,6,4488
2693,C,Ship,4,2,191,3,medium,F,12,3676
3626,F,Ship,3,4,165,2,medium,F,8,4280
6485,C,Ship,3,5,240,7,medium,F,9,5525
390,F,Road,4,2,167,4,low,F,20,1705
3930,F,Ship,4,4,181,4,low,M,4,5767
9803,C,Ship,4,2,204,3,medium,F,3,4001
8085,A,Flight,2,5,239,2,low,F,9,5363
5147,C,Ship,3,4,243,4,medium,F,10,4076
6072,F,Ship,3,4,257,5,medium,F,5,5365
2404,B,Ship,3,2,199,4,low,F,47,2208
8922,F,Flight,4,5,250,5,medium,M,6,1662
2704,B,Ship,3,4,185,2,low,F,62,2849
8023,D,Ship,6,2,263,4,low,F,8,1635
8132,F,Ship,5,4,237,3,medium,F,1,4369
617,C,Ship,5,5,143,2,high,F,18,1066
9584,F,Road,3,2,145,2,low,M,3,4409
619,D,Ship,4,1,133,4,medium,M,64,1834
1710,F,Ship,3,3,152,2,low,M,32,1665
2800,B,Ship,4,3,223,4,low,F,25,3148
9397,D,Ship,$7,5,255,4,low,M,7,1104
8319,A,Ship,$7,3,296,4,medium,F,2,1304
6948,F,Ship,4,1,196,4,low,F,3,5496
6311,C,Flight,5,2,227,5,medium,M,9,1917
3534,F,Ship,5,1,245,3,low,M,6,4343
8275,D,Ship,3,1,138,3,medium,F,2,4766
1212,F,Road,4,1,140,3,medium,M,9,1431
482,F,Ship,4,5,202,3,medium,F,46,3181
10436,F,Ship,3,3,232,5,medium,M,10,5580
6047,C,Ship,5,2,275,5,low,M,9,1373
5159,C,Ship,4,3,254,2,high,F,3,4930
10514,F,Ship,3,4,205,3,low,F,7,4490
4969,D,Ship,3,3,269,3,high,M,8,5910
2403,A,Ship,3,2,123,4,medium,F,7,1596
650,F,Ship,5,4,162,2,low,F,54,1635
7150,B,Ship,5,5,235,5,medium,M,9,1032
5339,C,Flight,2,5,254,2,low,M,10,5718
3202,B,Ship,3,5,205,4,low,M,2,1648
1803,A,Ship,3,5,249,2,low,F,26,2029
7305,A,Ship,3,3,274,3,medium,M,3,5157
6170,F,Flight,3,4,172,2,medium,F,5,4647
3304,B,Flight,4,2,222,2,medium,M,5,4268
10583,C,Ship,4,3,184,4,low,M,4,4030
7131,A,Flight,4,3,169,6,medium,M,3,5957
2579,C,Road,3,4,150,2,medium,M,64,1777
3079,D,Ship,4,5,135,2,low,M,60,1026
5285,C,Ship,$7,4,305,4,medium,F,6,1873
1876,B,Ship,4,5,253,3,low,F,58,3096
2760,F,Ship,3,1,206,3,medium,M,28,2892
9609,A,Ship,5,3,191,3,high,F,6,4244
1147,D,Ship,5,5,191,2,high,M,34,2708
8135,C,Ship,4,5,226,2,low,M,1,4532
4516,B,Road,2,4,255,7,low,F,9,5224
5063,C,Road,6,2,140,2,high,M,1,4053
2006,F,Ship,4,2,244,2,medium,M,15,2857
2168,F,Road,3,2,151,2,low,M,26,1793
4817,C,Ship,6,5,244,4,low,M,9,1789
2092,B,Ship,2,4,225,10,high,M,56,3384
10175,C,Ship,4,4,196,3,medium,F,2,4320
8122,B,Ship,4,2,197,2,medium,M,3,4715
1576,B,Ship,4,4,153,3,low,M,13,1402
1796,F,Flight,3,3,165,3,high,M,35,1459
8841,A,Ship,5,3,235,5,low,M,4,1990
9257,C,Ship,5,3,273,4,medium,M,1,5119
4957,D,Ship,3,3,135,3,medium,M,2,5860
161,C,Ship,2,2,112,4,medium,M,56,1138
9222,F,Ship,4,3,235,3,medium,F,4,5748
7903,D,Ship,3,4,202,2,medium,F,6,5030
4635,A,Road,5,3,263,3,medium,F,2,4688
957,A,Flight,4,1,208,7,high,F,65,2674
3274,B,Road,3,5,195,2,low,F,4,4864
555,A,Flight,5,4,250,3,low,F,11,3373
8562,F,Ship,5,1,271,5,low,F,5,1869
128,F,Road,3,3,147,4,low,F,60,1722
5884,B,Road,3,2,157,2,low,F,7,5228
3820,B,Road,5,5,184,3,low,F,2,5800
10131,A,Road,5,1,151,3,medium,F,1,4981
4477,D,Ship,3,3,197,2,medium,M,10,5255
9209,C,Ship,3,3,255,3,low,M,4,4628
338,F,Ship,4,4,201,2,low,F,1,3147
9184,B,Flight,5,1,247,5,low,M,10,1562
2437,D,Ship,3,1,169,2,medium,F,19,1183
7659,A,Road,5,3,216,10,medium,M,4,4409
9304,B,Road,2,4,269,4,low,M,2,4267
1950,F,Ship,5,1,201,2,medium,F,54,2158
9912,F,Ship,5,5,267,5,low,F,1,1352
6990,F,Flight,3,1,187,2,low,F,8,4292
7634,F,Ship,4,5,111,4,medium,M,7,5988
2568,F,Ship,2,4,255,3,low,F,55,1663
144,F,Flight,2,1,205,4,medium,F,63,2156
7947,A,Flight,3,5,255,7,medium,M,8,4091
10629,A,Ship,3,3,228,2,low,M,5,4470
10305,A,Ship,4,5,272,2,low,F,10,4962
368,F,Ship,3,3,135,3,low,M,8,1074
5305,D,Ship,4,5,183,2,medium,F,8,4422
10491,A,Ship,3,1,194,4,low,F,8,4308
5257,D,Ship,6,5,292,4,low,F,10,1969
5935,D,Ship,3,4,263,6,high,M,3,4429
1372,B,Flight,5,4,268,3,medium,M,6,2206
1340,F,Ship,2,2,240,3,low,M,53,2980
7920,F,Road,5,1,223,3,medium,F,4,4905
1214,F,Road,4,3,256,3,low,F,15,3155
4080,F,Ship,5,4,160,3,high,M,2,5876
9984,F,Road,4,2,158,3,medium,F,9,4078
10955,C,Road,4,1,261,3,low,F,8,5206
9426,F,Ship,4,5,251,5,medium,M,10,1683
6279,A,Road,6,3,261,4,medium,F,8,1397
8330,F,Ship,5,1,232,5,low,M,4,1776
1107,A,Flight,3,3,213,6,low,F,17,2424
3824,F,Road,3,3,154,10,medium,F,1,5235
8698,B,Ship,5,4,252,3,medium,M,2,4162
4445,C,Ship,2,2,150,2,medium,F,9,4917
7146,F,Ship,5,4,243,5,low,F,2,1637
188,F,Ship,2,1,222,2,medium,M,5,3778
6862,B,Flight,6,4,289,4,high,F,4,1822
4550,F,Ship,5,5,276,4,low,F,7,1742
4238,F,Road,2,1,137,3,low,M,1,4539
7479,A,Ship,5,5,245,5,low,F,1,1924
4408,B,Ship,3,5,107,5,low,F,4,5624
2463,A,Flight,5,2,224,4,medium,M,43,2336
