UDI,Product,type,Air,Process,Rotationa2,Torque,Too2,Target
9294,256473,2,298.3,309.1,1437,38,93,0
9295,256474,2,298.1,309,1437,36.2,95,0
9296,124155,1,298.2,309,1413,47.9,97,0
9297,338710,3,298.2,309,1524,39.1,100,0
9298,124157,1,298.1,308.9,1479,43.4,105,0
9299,256478,2,298.1,308.9,1313,50.6,108,0
9300,124159,1,298.1,308.9,1335,50.4,110,0
9301,256480,2,298.1,308.9,1367,41.9,113,0
9302,124161,1,298.1,308.9,1459,50.3,115,0
9303,124162,1,298.1,308.9,1804,25.1,118,0
9304,256483,2,298.2,309,1491,38.3,121,0
9305,256484,2,298.3,309.1,1537,43,123,0
9306,338719,3,298.3,309.1,1646,30.2,125,0
9307,124166,1,298.3,309.2,1783,28.3,130,0
9308,256487,2,298.3,309.1,1395,49.8,133,0
9309,256488,2,298.4,309.1,1423,48,135,0
9310,256489,2,298.3,309.2,1562,37.6,137,0
9311,256490,2,298.4,309.3,1549,40.8,139,0
9312,256491,2,298.4,309.4,1540,43.2,141,0
9313,338726,3,298.5,309.4,1573,33.6,143,0
9314,256493,2,298.5,309.4,1418,45.1,148,0
9315,124174,1,298.5,309.4,1565,33.7,150,0
9316,256495,2,298.5,309.5,1569,41,153,0
9317,338730,3,298.5,309.4,1417,41.2,155,0
9318,256497,2,298.5,309.5,1480,38.1,160,0
9319,256498,2,298.5,309.4,1364,44.5,162,0
9320,256499,2,298.5,309.4,1911,21.5,164,0
9321,256500,2,298.4,309.3,1409,43.1,166,0
9322,256501,2,298.4,309.2,1335,53.5,168,0
9323,124182,1,298.5,309.3,1512,38.1,170,0
9324,256503,2,298.6,309.4,1447,40.2,173,0
9325,256504,2,298.6,309.3,1537,37.6,175,0
9326,124185,1,298.6,309.3,1510,40.8,177,0
9327,256506,2,298.6,309.3,1677,31.2,180,0
9328,256507,2,298.5,309.2,1504,33.7,182,0
9329,338742,3,298.5,309.1,2051,19,184,0
9330,256509,2,298.5,309.1,1474,41.3,189,0
9331,124190,1,298.4,309,1507,36.1,191,0
9332,256511,2,298.4,308.9,1496,37.9,194,0
9333,124192,1,298.5,309,1921,22,196,0
9334,256513,2,298.5,309,1450,40.5,199,0
9335,256514,2,298.4,308.9,1402,44.8,201,0
9336,256515,2,298.4,308.9,1501,50,203,0
9337,256516,2,298.5,308.9,1725,31.9,205,0
9338,338751,3,298.5,308.9,1500,40.3,207,0
9339,338752,3,298.5,309,1531,30.8,212,0
9340,256519,2,298.5,309,1458,44.8,217,0
9341,338754,3,298.4,308.9,1577,37.1,0,0
9342,124201,1,298.3,308.9,1363,46.1,5,0
9343,338756,3,298.3,308.9,1706,31.8,8,0
9344,124203,1,298.3,308.8,1391,50.4,13,0
9345,256524,2,298.2,308.8,1616,33.7,16,0
9346,256525,2,298.2,308.8,1442,47,18,0
9347,124206,1,298.2,308.8,1626,40.4,20,0
9348,124207,1,298.2,308.7,1426,42.6,23,0
9349,256528,2,298.2,308.7,1436,49.1,26,0
9350,124209,1,298.2,308.7,1599,36.2,28,0
9351,256530,2,298.2,308.7,2186,17.8,31,0
9352,256531,2,298.3,308.8,1645,30.4,33,0
9353,256532,2,298.2,308.7,1780,27.9,35,0
9354,256533,2,298.2,308.8,1345,44.3,37,0
9355,124214,1,298.2,308.8,1607,31.9,39,0
9356,256535,2,298.3,308.9,1708,28,42,0
9357,256536,2,298.3,308.9,1270,52.7,44,0
9358,124217,1,298.3,308.9,1646,25.4,46,0
9359,256538,2,298.2,308.7,1407,45.1,49,0
9360,124219,1,298.1,308.7,1581,47.4,51,0
9361,256540,2,298,308.6,1532,42.6,54,0
9362,256541,2,298,308.6,1610,33.1,56,0
9363,124222,1,298,308.5,1682,33,58,0
9364,256543,2,297.9,308.5,1519,34.3,61,0
9365,256544,2,297.9,308.5,1683,28.5,63,0
9366,124225,1,298,308.6,1254,55.8,65,0
9367,256546,2,298,308.5,1461,48,68,0
9368,256547,2,297.9,308.5,1472,45.1,70,0
9369,256548,2,297.7,308.4,1510,38.6,72,0
9370,124229,1,297.7,308.3,1547,36.8,74,0
9371,338784,3,297.7,308.4,1418,51.9,77,0
9372,256551,2,297.7,308.4,1289,51.3,82,0
9373,256552,2,297.7,308.4,1487,41.4,84,0
9374,256553,2,297.7,308.5,1453,45.5,86,0
9375,124234,1,297.8,308.5,1466,44.7,88,0
9376,338789,3,297.7,308.4,1288,49.5,91,0
9377,338790,3,297.7,308.4,1738,27.7,96,0
9378,338791,3,297.7,308.3,1488,41,101,0
9379,256558,2,297.6,308.3,1816,28.8,106,0
9380,256559,2,297.5,308.2,1419,48.5,108,0
9381,256560,2,297.4,308.1,1435,45.7,110,0
9382,124241,1,297.5,308.1,1480,42.4,112,0
9383,256562,2,297.5,308.2,1610,33.6,115,0
9384,338797,3,297.5,308.1,1548,38.2,117,0
9385,124244,1,297.6,308.1,1379,57.4,122,0
9386,124245,1,297.5,308.1,1907,23.5,125,0
9387,124246,1,297.5,308,2033,16.7,128,0
9388,338801,3,297.4,307.9,1390,52,131,0
9389,124248,1,297.5,307.9,1544,37.9,136,0
9390,256569,2,297.6,308,1258,57.4,139,0
9391,124250,1,297.5,308,1560,39,141,0
9392,338805,3,297.6,308.2,2071,18.5,144,0
9393,256572,2,297.6,308.1,1437,46.3,149,0
9394,338807,3,297.7,308.2,1489,43,151,0
9395,256574,2,297.7,308.2,1334,53,156,0
9396,256575,2,297.7,308.2,1500,39.9,158,0
9397,256576,2,297.8,308.3,1498,47.3,160,0
9398,124257,1,297.7,308.2,1370,53.4,162,0
9399,338812,3,297.7,308.2,1526,40.1,165,0
9400,256579,2,297.8,308.3,1477,44.8,170,0
9401,256580,2,297.7,308.2,1446,43.9,172,0
9402,124261,1,297.7,308.2,1720,25.6,174,0
9403,256582,2,297.7,308.1,1734,30.7,177,0
9404,256583,2,297.7,308.1,1697,29.1,179,0
9405,256584,2,297.7,308.2,2007,19.3,181,0
9406,124265,1,297.7,308.1,1469,48.8,183,0
9407,124266,1,297.7,308.1,2189,15.6,186,0
9408,256587,2,297.8,308.3,1435,50.1,189,0
9409,338822,3,297.9,308.4,1637,34.5,191,0
9410,256589,2,298,308.5,1664,28.3,196,0
9411,124270,1,298,308.5,1666,31,198,0
9412,256591,2,298,308.5,1404,46.6,201,0
9413,256592,2,298,308.5,1702,26.7,203,0
9414,256593,2,298.1,308.6,1439,44.9,205,0
9415,256594,2,298.1,308.6,1354,53.9,207,1
9416,124275,1,298.2,308.7,1361,44.2,0,0
9417,124276,1,298.1,308.5,1463,45.9,3,0
9418,338831,3,298.1,308.4,1515,43.8,6,0
9419,256598,2,298,308.4,1432,46.2,11,0
9420,256599,2,298,308.4,1911,22,13,0
9421,256600,2,298,308.4,1472,42,15,0
9422,124281,1,298.1,308.5,1382,54.5,17,0
9423,256602,2,298.1,308.5,1665,29.6,20,0
9424,256603,2,298.1,308.5,1676,30.5,22,0
9425,124284,1,298,308.5,1585,33,24,0
9426,124285,1,298.1,308.6,1415,46.3,27,0
9427,256606,2,298.1,308.7,1341,55.7,30,0
9428,256607,2,298.2,308.8,1540,34.8,32,0
9429,338842,3,298.2,308.8,1837,28.4,34,0
9430,256609,2,298.2,308.8,1498,36,39,0
9431,256610,2,298.1,308.7,1671,28.8,41,0
9432,256611,2,298,308.6,1430,57,43,0
9433,256612,2,298,308.7,1619,40.1,45,0
9434,124293,1,298,308.7,1430,51.9,47,0
9435,256614,2,298,308.6,1626,33.3,50,0
9436,256615,2,298,308.7,1443,49.3,52,0
9437,256616,2,298,308.6,1481,42.5,54,0
9438,124297,1,298.1,308.7,1527,43,56,0
9439,124298,1,298.1,308.7,1315,56.8,59,0
9440,124299,1,298.1,308.8,1433,48.2,62,0
9441,124300,1,298.1,308.8,1378,53.5,65,0
9442,256621,2,298.1,308.8,1432,43.4,68,0
9443,124302,1,298.1,308.8,1394,47.9,70,0
9444,338857,3,298,308.8,1411,53.8,73,0
9445,256624,2,298.1,308.9,2136,15.9,78,0
9446,124305,1,298.2,309,1446,45.8,80,0
9447,338860,3,298.1,308.9,1388,53.5,83,0
9448,124307,1,298.1,308.9,1323,51.7,88,0
9449,256628,2,298.2,309,1780,29.3,91,0
9450,124309,1,298.1,308.8,1434,41.8,93,0
9451,124310,1,298,308.7,1494,42.6,96,0
9452,338865,3,298,308.7,1536,39.6,99,0
9453,124312,1,298,308.7,1392,53.4,104,0
9454,338867,3,298.2,309,1360,56.8,107,0
9455,256634,2,298.4,309.2,1583,35.4,112,0
9456,256635,2,298.5,309.2,1983,20.2,114,0
9457,256636,2,298.5,309.3,1630,33.3,116,0
9458,124317,1,298.5,309.3,1692,26.7,118,0
9459,256638,2,298.4,309.1,1417,40.6,121,0
9460,256639,2,298.4,309.1,1579,36.1,123,0
9461,124320,1,298.4,309.2,1399,45.2,125,0
9462,124321,1,298.4,309.2,1414,46.4,128,0
9463,256642,2,298.5,309.3,1570,40.1,131,0
9464,124323,1,298.5,309.3,1552,36.8,133,0
9465,256644,2,298.6,309.4,1440,48.2,136,0
9466,124325,1,298.6,309.4,1460,43.8,138,0
9467,256646,2,298.6,309.4,1471,48,141,0
9468,256647,2,298.6,309.3,1702,27.6,143,0
9469,256648,2,298.6,309.4,1375,55.4,145,0
9470,256649,2,298.6,309.4,1698,33.2,147,0
9471,338884,3,298.6,309.4,1439,47.1,149,0
9472,124331,1,298.6,309.4,1774,27.5,154,0
9473,124332,1,298.7,309.4,1375,48.3,157,0
9474,256653,2,298.7,309.5,1446,40,160,0
9475,124334,1,298.7,309.6,1455,46.8,162,0
9476,256655,2,298.8,309.6,1523,41.9,165,0
9477,124336,1,298.8,309.6,1692,31.9,167,0
9478,124337,1,298.8,309.6,1693,33.3,170,0
9479,256658,2,298.8,309.6,1890,24,173,0
9480,338893,3,298.9,309.6,1600,33.5,175,0
9481,124340,1,298.9,309.6,1434,43.8,180,0
9482,256661,2,298.9,309.6,1365,50.9,183,0
9483,338896,3,298.8,309.6,1309,57.4,185,0
9484,338897,3,298.9,309.6,1546,35.3,190,0
9485,256664,2,298.9,309.6,1663,33.7,195,0
9486,256665,2,298.9,309.6,1589,34.2,197,0
9487,124346,1,298.9,309.6,1472,46,199,0
9488,256667,2,298.9,309.6,1583,39.8,202,0
9489,124348,1,298.9,309.6,1567,34.5,204,0
9490,256669,2,298.9,309.7,1407,41.9,207,0
9491,124350,1,299,309.7,1418,44.7,209,0
9492,124351,1,299,309.7,1489,40.7,212,0
9493,256672,2,299.1,309.9,1586,36.6,215,0
9494,256673,2,299.1,309.8,1398,55.4,217,1
9495,256674,2,299.2,309.9,1516,41.4,219,0
9496,338909,3,299.3,310,1373,44.8,221,0
9497,124356,1,299.2,310,1349,50.4,226,0
9498,338911,3,299.1,309.9,1443,40.3,0,0
9499,338912,3,299.2,310.1,1542,36.1,5,0
9500,256679,2,299.2,310.1,1534,37.7,10,0
9501,256680,2,299.2,310.2,1697,30.6,12,0
9502,256681,2,299.3,310.3,1396,47.4,14,0
9503,256682,2,299.3,310.2,1495,49.2,16,0
9504,124363,1,299.2,310.3,1551,44.8,18,0
9505,256684,2,299.2,310.3,1440,47,21,0
9506,256685,2,299.2,310.3,1429,40.1,23,0
9507,338920,3,299.3,310.4,1548,41.6,25,0
9508,256687,2,299.3,310.5,1505,38.8,30,0
9509,256688,2,299.2,310.4,1611,36.4,32,0
9510,124369,1,299.2,310.4,1502,39.8,34,0
9511,124370,1,299.2,310.4,1504,43.3,37,0
9512,256691,2,299.1,310.3,1449,40.7,40,0
9513,256692,2,299,310.2,1575,37.8,42,0
9514,124373,1,299,310.2,1598,33.4,44,0
9515,256694,2,299,310.1,1416,45.9,47,0
9516,256695,2,299,310.2,1682,28.8,49,0
9517,256696,2,298.9,310.1,1341,54.5,51,0
9518,256697,2,298.9,310.1,1523,39.1,53,0
9519,256698,2,299,310.1,1580,41.9,55,0
9520,256699,2,299,310.1,1531,36,57,0
9521,256700,2,299,310.1,1375,48.9,59,0
9522,124381,1,298.9,310.1,1484,40.4,61,0
9523,124382,1,299,310.2,1657,32.3,64,0
9524,256703,2,299,310.2,1494,40.6,67,0
9525,338938,3,299,310.3,1658,27.6,69,0
9526,256705,2,299.1,310.3,1411,42.1,74,0
9527,124386,1,299.2,310.4,1395,55.4,76,0
9528,256707,2,299.1,310.4,1550,43.9,79,0
9529,124388,1,299.1,310.3,1233,59,81,0
9530,256709,2,299.1,310.3,1459,46.7,84,0
9531,338944,3,299.1,310.4,1405,53.6,86,0
9532,256711,2,299.2,310.5,1458,44.1,91,0
9533,256712,2,299.2,310.5,1384,48.7,93,0
9534,256713,2,299.2,310.5,1705,29.5,95,0
9535,256714,2,299.3,310.6,1443,45.7,97,0
9536,124395,1,299.3,310.6,1609,31.4,99,0
9537,256716,2,299.3,310.5,1818,26,102,0
9538,124397,1,299.3,310.6,1457,42.1,104,0
9539,256718,2,299.3,310.6,1480,45.1,107,0
9540,256719,2,299.4,310.8,1424,47.7,109,0
9541,124400,1,299.4,310.8,1628,40.2,111,0
9542,124401,1,299.5,310.8,1754,31.3,114,0
9543,256722,2,299.6,310.9,1716,28.5,117,0
9544,124403,1,299.5,310.9,1378,48.7,119,0
9545,256724,2,299.6,311,1708,31,122,0
9546,256725,2,299.6,311,1430,38.3,124,0
9547,124406,1,299.7,311.2,1560,43.9,126,0
9548,256727,2,299.6,311.1,1679,30.7,129,0
9549,256728,2,299.6,311.1,1521,37.2,131,0
9550,124409,1,299.6,311.1,1649,33.8,133,0
9551,124410,1,299.5,311,1451,43.3,136,0
9552,256731,2,299.4,310.8,1391,48.9,139,0
9553,124412,1,299.3,310.8,1523,40.9,141,0
9554,256733,2,299.3,310.7,1495,39.2,144,0
9555,124414,1,299.3,310.7,1440,45.5,146,0
9556,338969,3,299.4,310.8,1585,31.4,149,0
9557,256736,2,299.5,310.8,1374,48.3,154,0
9558,124417,1,299.5,310.8,1507,40.2,156,0
9559,124418,1,299.5,310.9,1577,34.6,159,0
9560,256739,2,299.5,310.9,1496,38.5,162,0
9561,256740,2,299.6,310.9,1487,42.5,164,0
9562,256741,2,299.6,310.9,1853,26.3,166,0
9563,124422,1,299.7,311,1435,50.1,168,0
9564,124423,1,299.8,311.1,1763,25.5,171,0
9565,256744,2,299.8,311.1,1820,24.9,174,0
9566,124425,1,299.8,311.1,1498,38.1,176,0
9567,256746,2,299.8,311.1,1603,35.1,179,0
9568,256747,2,299.8,311.1,1412,42.5,181,0
9569,256748,2,299.8,311.1,1588,38,183,0
9570,124429,1,299.8,311,1948,20,185,0
9571,256750,2,299.7,310.9,1384,48.2,188,0
9572,256751,2,299.7,310.8,1589,36,190,0
9573,124432,1,299.7,310.8,1405,47.6,192,0
9574,256753,2,299.7,310.9,1491,40.1,195,0
9575,338988,3,299.7,310.8,1418,46.6,197,0
9576,124435,1,299.6,310.8,1603,35.4,202,0
9577,256756,2,299.6,310.7,1922,23.3,205,1
9578,124437,1,299.5,310.7,1364,49.5,0,0
9579,256758,2,299.4,310.7,1551,41.2,3,0
9580,256759,2,299.5,310.7,1589,33.5,5,0
9581,124440,1,299.5,310.7,1423,56.5,7,0
9582,256761,2,299.4,310.6,1418,53.1,10,0
9583,124442,1,299.3,310.5,1404,47.5,12,0
9584,256763,2,299.3,310.5,1281,59.8,15,0
9585,256764,2,299.3,310.5,1529,41.3,17,0
9586,124445,1,299.3,310.5,1563,42.1,19,0
9587,256766,2,299.4,310.6,1348,54.5,22,0
9588,124447,1,299.3,310.5,1462,40.5,24,0
9589,339002,3,299.3,310.4,1510,45.5,27,0
9590,256769,2,299.2,310.4,1472,43.3,32,0
9591,124450,1,299.2,310.4,1325,52,34,0
9592,256771,2,299.2,310.4,1570,37.3,37,0
9593,256772,2,299.2,310.4,1379,46.8,39,0
9594,256773,2,299.1,310.2,1352,52.8,41,0
9595,256774,2,299.1,310.3,1727,28.7,43,0
9596,339009,3,299,310.1,1432,50,45,0
9597,256776,2,298.9,310.1,1466,43.4,50,0
9598,256777,2,298.9,310.1,1510,38,52,0
9599,256778,2,299,310.2,1490,41.1,54,0
9600,256779,2,299,310.1,1463,37.4,56,0
9601,124460,1,298.9,310,1561,45.3,58,0
9602,256781,2,298.9,310.1,2109,18,61,0
9603,256782,2,298.9,310.2,1705,32.5,63,0
9604,124463,1,298.9,310.1,1549,40.2,65,0
9605,339018,3,299,310.2,1637,38,68,0
9606,124465,1,298.9,310.1,1484,37.9,73,0
9607,256786,2,298.9,310.1,1401,44.4,76,0
9608,256787,2,298.9,310.1,1571,36.8,78,0
9609,124468,1,298.9,310.1,1513,41.5,80,0
9610,256789,2,299,310.1,1470,40.3,83,0
9611,256790,2,299,310.1,1505,41.3,85,0
9612,256791,2,299,310.2,1432,42.2,87,0
9613,124472,1,299,310.2,1625,31.8,89,0
9614,256793,2,299,310.2,1377,62.5,92,1
9615,124474,1,299.1,310.3,1441,43.9,94,0
9616,124475,1,299,310.2,1564,39.9,97,0
9617,256796,2,298.9,310.1,1580,37.3,100,0
9618,256797,2,299,310.2,1516,35.3,102,0
9619,256798,2,299,310.1,1447,42.8,104,0
9620,124479,1,298.9,310,1323,52.9,106,0
9621,256800,2,298.9,310,1470,45.9,109,0
9622,124481,1,299,310,2049,19.5,111,0
9623,256802,2,298.9,310,1794,27.2,114,0
9624,256803,2,298.9,310.1,1356,47.8,116,0
9625,339038,3,299,310.1,1555,38.6,118,0
9626,124485,1,299,310.1,1487,47.5,123,0
9627,124486,1,299,310,1341,58.9,126,0
9628,124487,1,298.9,310,1487,36.6,129,0
9629,339042,3,299,310,1569,34.3,132,0
9630,339043,3,299,310.1,2053,19.7,137,0
9631,256810,2,299,310.1,1583,35.8,142,0
9632,256811,2,299,310,1672,33.2,144,0
9633,124492,1,299,310,1337,57.4,146,0
9634,339047,3,299.1,310.1,1421,41.2,149,0
9635,256814,2,299.1,310.2,1425,52.7,154,0
9636,256815,2,299.2,310.2,1609,33.2,156,0
9637,256816,2,299.2,310.3,1507,41.3,158,0
9638,256817,2,299.2,310.3,1463,38.9,160,0
9639,339052,3,299.3,310.4,1393,44.9,162,0
9640,256819,2,299.3,310.4,1725,26.8,167,0
9641,256820,2,299.4,310.5,1514,36.1,169,0
9642,256821,2,299.3,310.4,1365,53.9,171,0
9643,256822,2,299.4,310.5,1372,46.3,173,0
9644,256823,2,299.4,310.4,1509,40.6,175,0
9645,256824,2,299.3,310.4,1629,32.6,177,0
9646,256825,2,299.4,310.5,1749,28.1,179,0
9647,256826,2,299.4,310.4,1582,31.7,181,0
9648,256827,2,299.2,310.2,1458,47,183,0
9649,256828,2,299.1,310.1,1416,41.2,185,0
9650,339063,3,299.1,310,1657,33.1,187,0
9651,124510,1,299.1,310,1437,41.1,192,0
9652,124511,1,299.1,310,1580,36,195,0
9653,124512,1,299,310,1488,46.3,198,0
9654,256833,2,299,309.9,1373,55.7,201,1
9655,256834,2,299.1,310,1367,56.3,203,1
9656,339069,3,299.1,310,1431,49.5,205,0
9657,256836,2,299,310.1,1623,33,210,0
9658,256837,2,299,310,1484,39.6,212,0
9659,256838,2,299,309.9,1548,34.5,214,0
9660,256839,2,298.9,309.8,1287,61.9,216,1
9661,124520,1,298.9,309.8,1392,43.1,218,0
9662,339075,3,299,310,1458,44.9,221,0
9663,124522,1,299.1,310.1,1570,30.9,226,0
9664,256843,2,299.1,310.1,1435,48.8,229,1
9665,256844,2,299.1,310.2,1317,54.8,231,1
9666,256845,2,299.2,310.3,1610,33.3,233,0
9667,124526,1,299.1,310.3,1838,24,235,0
9668,256847,2,299.2,310.3,1352,48.9,238,1
9669,256848,2,299.1,310.3,1619,35.2,240,0
9670,256849,2,299.1,310.3,1619,31.1,242,0
9671,256850,2,299,310.2,1690,30.7,244,0
9672,256851,2,299,310.2,1412,44.1,246,0
9673,339086,3,299,310.2,1744,31.5,0,0
9674,124533,1,299,310.1,1593,35.4,5,0
9675,256854,2,299.1,310.2,1695,29.6,8,0
9676,124535,1,299,310.2,1298,57.2,10,0
9677,256856,2,299,310.1,1886,21.2,13,0
9678,256857,2,299,310.1,2033,19.3,15,0
9679,124538,1,299.1,310.2,1711,28.1,17,0
9680,256859,2,299.1,310.2,1598,33.4,20,0
9681,256860,2,299.1,310.1,1894,24.2,22,0
9682,124541,1,299.1,310.1,1412,44.4,24,0
9683,256862,2,299.1,310,1394,46.6,27,0
9684,124543,1,299,310,1338,56.4,29,0
9685,339098,3,298.9,309.9,1376,51,32,0
9686,256865,2,299,310,1360,48.1,37,0
9687,256866,2,299.1,310.1,1486,40.7,39,0
9688,124547,1,299.1,310.1,1649,31.6,41,0
9689,256868,2,299.1,310.1,1367,45.6,44,0
9690,256869,2,299,310.1,1362,59.5,46,0
9691,124550,1,298.9,310,1520,35.6,48,0
9692,256871,2,299,310,1582,31.9,51,0
9693,124552,1,299,310,1667,30,53,0
9694,256873,2,298.9,310,1693,28.8,56,0
9695,256874,2,298.9,310,1559,33.4,58,0
9696,256875,2,298.9,309.9,1592,32,60,0
9697,256876,2,298.9,309.9,1404,39.8,62,0
9698,124557,1,298.8,309.8,1413,45.5,64,0
9699,256878,2,298.8,309.8,1663,28.2,67,0
9700,256879,2,298.8,309.8,1508,36.3,69,0
9701,124560,1,298.9,309.8,1353,53.7,71,0
9702,256881,2,298.8,309.8,1485,42.4,74,0
9703,256882,2,298.9,310,1633,31.2,76,0
9704,256883,2,298.9,310,1422,43.6,78,0
9705,256884,2,298.9,310.1,1577,41.4,80,0
9706,256885,2,298.9,310,1482,41.1,82,0
9707,124566,1,299,310.1,1705,30.1,84,0
9708,256887,2,299,310.1,1699,32.9,87,0
9709,256888,2,299,310.1,1664,29.7,89,0
9710,124569,1,299,310,1486,34.6,91,0
9711,256890,2,299.1,310.1,1336,61.3,94,0
9712,339125,3,299.1,310.1,1429,42.9,96,0
9713,124572,1,299.1,310.2,1456,48.4,101,0
9714,256893,2,299.1,310.2,1496,45,104,0
9715,256894,2,299.1,310.1,1894,20.1,106,0
9716,256895,2,299.1,310.1,1373,55.6,108,0
9717,339130,3,299,310,1387,45.2,110,0
9718,256897,2,298.9,309.9,1500,44.2,115,0
9719,256898,2,298.9,309.9,1517,36.6,117,0
9720,256899,2,298.9,309.9,1309,56.2,119,0
9721,124580,1,298.9,309.9,1357,54.5,121,0
9722,256901,2,298.8,309.8,1490,40.6,124,0
9723,339136,3,298.8,309.8,1911,21.6,126,0
9724,256903,2,298.8,309.8,1599,33.6,131,0
9725,124584,1,298.8,309.7,2098,19,133,0
9726,124585,1,298.7,309.7,1629,27.9,136,0
9727,256906,2,298.8,309.8,1557,37.2,139,0
9728,256907,2,298.8,309.8,1461,39.4,141,0
9729,256908,2,298.8,309.8,1563,33.7,143,0
9730,256909,2,298.7,309.8,1695,29,145,0
9731,256910,2,298.8,310,1528,36.7,147,0
9732,256911,2,298.8,310,1389,49.6,149,0
9733,256912,2,298.9,310,2231,17.4,151,0
9734,124593,1,298.9,310.1,1442,42.9,153,0
9735,339148,3,298.9,310.1,1458,44.3,156,0
9736,256915,2,299,310.1,1444,47.7,161,0
9737,124596,1,298.9,310,1348,58.2,163,0
9738,256917,2,298.9,310,1791,27.6,166,0
9739,256918,2,299,310,1509,38,168,0
9740,256919,2,298.9,310,1515,42.9,170,0
9741,124600,1,298.9,310.1,1655,31.5,172,0
9742,256921,2,298.9,310.1,1495,42.9,175,0
9743,256922,2,298.9,310.2,1623,37.2,177,0
9744,256923,2,298.9,310.2,1562,42.5,179,0
9745,256924,2,298.8,310.1,1574,36.2,181,0
9746,256925,2,298.8,310,1611,32.4,183,0
9747,256926,2,298.8,310,1403,45.6,185,0
9748,256927,2,298.8,310.1,1481,47.4,187,0
9749,124608,1,298.9,310.1,1441,41.2,189,0
9750,339163,3,298.8,310.1,1483,45.4,192,0
9751,256930,2,298.7,310,1555,32.6,197,0
9752,256931,2,298.6,309.9,1615,28.8,199,0
9753,256932,2,298.6,309.8,1561,32.6,201,0
9754,256933,2,298.5,309.8,1593,35.1,203,0
9755,124614,1,298.5,309.7,1552,34,205,0
9756,339169,3,298.5,309.7,1561,35.3,208,0
9757,256936,2,298.6,309.8,1597,35.9,213,0
9758,124617,1,298.6,309.9,1517,34,215,0
9759,256938,2,298.6,309.8,2271,16.2,218,1
9760,256939,2,298.5,309.7,1613,36.7,0,0
9761,124620,1,298.5,309.6,1509,47.3,2,0
9762,256941,2,298.6,309.7,1703,26.1,5,0
9763,256942,2,298.6,309.7,1925,22.1,7,0
9764,124623,1,298.6,309.6,1635,29.7,9,0
9765,256944,2,298.5,309.5,1294,66.7,12,1
9766,256945,2,298.6,309.6,1472,39.1,14,0
9767,339180,3,298.6,309.6,1449,42.5,16,0
9768,256947,2,298.6,309.6,1563,35,21,0
9769,256948,2,298.6,309.6,1611,35.7,23,0
9770,256949,2,298.6,309.6,1386,48.6,25,0
9771,339184,3,298.6,309.5,1584,31.8,27,0
9772,124631,1,298.7,309.6,1424,50.4,32,0
9773,256952,2,298.5,309.5,1561,34.8,35,0
9774,256953,2,298.5,309.4,1560,37.9,37,0
9775,339188,3,298.6,309.5,1375,41,39,0
9776,124635,1,298.6,309.5,1684,27.8,44,0
9777,124636,1,298.6,309.6,1397,54.1,47,0
9778,256957,2,298.6,309.6,1387,57.6,50,0
9779,339192,3,298.7,309.7,1311,54.5,52,0
9780,256959,2,298.8,309.8,1509,36.2,57,0
9781,124640,1,298.8,309.8,1477,46.7,59,0
9782,256961,2,298.8,309.9,1441,41.6,62,0
9783,256962,2,298.7,309.9,1404,47.1,64,0
9784,339197,3,298.8,309.9,1466,44.6,66,0
9785,124644,1,298.7,309.8,1435,48.8,71,0
9786,339199,3,298.7,309.7,1697,29.8,74,0
9787,124646,1,298.7,309.6,1738,27.3,79,0
9788,339201,3,298.6,309.5,1420,50.4,82,0
9789,124648,1,298.5,309.5,1535,39.8,87,0
9790,256969,2,298.6,309.6,1715,28.4,90,0
9791,256970,2,298.6,309.5,1483,43.2,92,0
9792,124651,1,298.5,309.4,1521,37.5,94,0
9793,339206,3,298.5,309.4,1573,36,97,0
9794,339207,3,298.5,309.4,1414,46.7,102,0
9795,256974,2,298.5,309.3,1590,33.9,107,0
9796,256975,2,298.5,309.3,1623,33.1,109,0
9797,339210,3,298.4,309.3,1694,30.9,111,0
9798,124657,1,298.4,309.2,1597,33.5,116,0
9799,256978,2,298.5,309.3,1471,44.7,119,0
9800,124659,1,298.5,309.3,1551,34.7,121,0
9801,339214,3,298.5,309.3,1421,50.3,124,0
9802,124661,1,298.4,309.3,1496,45.6,129,0
9803,339216,3,298.4,309.3,1984,19.2,132,0
9804,256983,2,298.4,309.2,1692,29.8,137,0
9805,256984,2,298.4,309.1,1467,42.5,139,0
9806,256985,2,298.4,309.2,1651,28.5,141,0
9807,256986,2,298.3,309.1,1417,60.5,143,0
9808,256987,2,298.2,309,1413,55,145,0
9809,124668,1,298.2,309,1441,44.2,147,0
9810,124669,1,298.2,309,1353,50.3,150,0
9811,256990,2,298.1,309,1502,40.9,153,0
9812,256991,2,298.2,309,1610,31.7,155,0
9813,124672,1,298.2,309.1,1411,45.8,157,0
9814,256993,2,298.3,309.1,1387,52.3,160,0
9815,339228,3,298.3,309.1,1430,40.9,162,0
9816,124675,1,298.4,309.1,1576,38.8,167,0
9817,124676,1,298.5,309.2,1721,29.4,170,0
9818,124677,1,298.5,309.3,1465,42.4,173,0
9819,124678,1,298.6,309.4,1407,45.1,176,0
9820,124679,1,298.6,309.4,1464,36.9,179,0
9821,124680,1,298.6,309.5,1568,36.7,182,0
9822,257001,2,298.6,309.4,1667,35.6,185,0
9823,257002,2,298.5,309.4,1360,60.9,187,1
9824,124683,1,298.5,309.3,1488,43.7,189,0
9825,257004,2,298.4,309.3,1504,39.3,192,0
